domain,sys_idx,process_regime,observer_level,base_observer_continuity,fail_temporal_continuity,fail_closure_feedback,fail_reconstruction,fail_recursive_alignment,fail_closure_persistence,fail_all,fail_temporal_continuity_collapse_ratio,fail_closure_feedback_collapse_ratio,fail_reconstruction_collapse_ratio,fail_recursive_alignment_collapse_ratio,fail_closure_persistence_collapse_ratio,fail_all_collapse_ratio
branching,118,CH,0,0.0242378165025499,9.695129024800543e-06,0.013095692258751493,0.024237816504973683,0.015897947411270017,0.013095692258751493,0.000242378165025499,0.000400000099999956,0.5403000001,1.0000000001,0.655915,0.5403000001,0.01
branching,119,CH,0,0.00721411186125,1.0099757327160875e-05,0.004829847891828286,0.007214111861971411,0.005784743807621231,0.004829847891828286,7.21411186125e-05,0.001400000099999957,0.6695000001,1.0000000001,0.801865,0.6695000001,0.01
branching,120,CH,0,0.02582562926925,1.8077943071038803e-05,0.013855450105535188,0.025825629271832563,0.01651190015521695,0.013855450105535188,0.0002582562926925,0.000700000100000034,0.5365000001,1.0000000001,0.6393610000000001,0.5365000001,0.01
branching,121,CH,0,0.0244254619878933,9.770187237702442e-06,0.013160438921519456,0.024425461990335847,0.01601096360945002,0.013160438921519456,0.000244254619878933,0.0004000000999999559,0.5388000001,1.0000000001,0.655503,0.5388000001,0.01
branching,122,CG,0,0.0512355375001416,0.00010247108012383704,0.024459845607691155,0.04508727300524816,0.02795118883443975,0.024459845607691155,0.000512355375001416,0.002000000100000002,0.47740000010000005,0.8800000001,0.545543,0.47740000010000005,0.01
branching,123,CG,3,0.1757632088819054,0.00019333954734641505,0.07278354481557335,0.017576320905766853,0.07896179735340486,0.07278354481557335,0.001757632088819054,0.00110000009999999,0.41410000010000003,0.10000000009999996,0.4492509999999999,0.41410000010000003,0.01
branching,124,CH,0,0.01005079670784,2.1106674091543575e-05,0.006124955514762775,0.010050796708845079,0.008064437652876164,0.006124955514762775,0.00010050796707839999,0.002100000099999991,0.6094000001,1.0000000001,0.8023679999999999,0.6094000001,0.01
branching,125,CH,0,0.0065475578516733,7.071362545282763e-05,0.0041465683881194565,0.006547557852328056,0.005112968283698125,0.0041465683881194565,6.5475578516733e-05,0.010800000100000031,0.6333000001,1.0000000001,0.780897,0.6333000001,0.01
branching,126,CH,0,0.0281079407980799,2.8107943608874005e-05,0.013199489001589116,0.028107940800890692,0.01968289473120423,0.013199489001589116,0.000281079407980799,0.001000000100000001,0.4696000001,1.0000000001,0.700261,0.4696000001,0.01
branching,127,CH,0,0.006976317607,1.0464477108131382e-05,0.004670644638584132,0.006976317607697632,0.005639627248228372,0.004670644638584132,6.976317607e-05,0.0015000000999999459,0.6695000001,1.0000000001,0.808396,0.6695000001,0.01
branching,128,CG,3,0.2538855548164023,0.002462689907107668,0.06621335272150629,2.538855548164023e-11,0.12681862737189592,0.06621335272150629,0.002538855548164023,0.009700000100000042,0.26080000010000004,1e-10,0.499511,0.26080000010000004,0.01
branching,129,CG,0,0.001229,1.2290012289998647e-07,0.0009832000001229002,0.0012290000001229,0.001115716925,0.0009832000001229002,1.2290000000000001e-05,0.00010000009999998898,0.8000000001000002,1.0000000001,0.907825,0.8000000001000002,0.01
branching,130,CH,0,0.0015566770260472,6.973913092258219e-05,0.0013203734536489029,0.0015566770262028678,0.0012303274709215349,0.0013203734536489029,1.5566770260472e-05,0.04480000009999995,0.8482000001000001,1.0000000001,0.790355,0.8482000001000001,0.009999999999999998
branching,131,CG,0,0.0695925945849107,0.0001461444555875713,0.03410733061302399,0.04349537162252844,0.03758647318714817,0.03410733061302399,0.000695925945849107,0.002100000099999991,0.4901000001,0.6250000001,0.5400929999999999,0.4901000001,0.01
branching,132,CH,0,0.0060399137848,1.207982817359139e-05,0.004041910305392152,0.006039913785403992,0.005039794660743892,0.004041910305392152,6.0399137848000005e-05,0.002000000100000002,0.6692000001,1.0000000001,0.834415,0.6692000001,0.01
branching,133,CH,0,0.00604863127128,1.1492400020295204e-05,0.004036856511057135,0.006048631271884863,0.005056450089326856,0.004036856511057135,6.04863127128e-05,0.0019000001000000128,0.6674000001,1.0000000001,0.835966,0.6674000001,0.01
branching,134,CH,0,0.0133569182820266,1.2021227789515929e-05,0.008024836505177274,0.013356918283362293,0.009998361250765858,0.008024836505177274,0.000133569182820266,0.0009000001000000119,0.6008000001,1.0000000001,0.748553,0.6008000001,0.01
branching,135,CG,3,0.1258057290206107,0.0003019337622300333,0.05140422089040211,0.03774171871876379,0.06905149371045868,0.05140422089040211,0.0012580572902061071,0.0024000000999999578,0.40860000009999997,0.30000000010000005,0.548874,0.40860000009999997,0.01
branching,136,CH,0,0.0223740111645866,8.94960670323477e-06,0.01197457077752415,0.022374011166824,0.01542254013981653,0.01197457077752415,0.000223740111645866,0.0004000000999999559,0.5352000001,1.0000000001,0.689306,0.5352000001,0.01
branching,137,CH,0,0.0150274729227299,7.513737964111415e-06,0.009072085404954787,0.015027472924232647,0.01071382179278736,0.009072085404954787,0.000150274729227299,0.000500000099999945,0.6037000001,1.0000000001,0.712949,0.6037000001,0.01
branching,138,CG,0,0.001229,1.2290012289998647e-07,0.0009832000001229002,0.0012290000001229,0.001115716925,0.0009832000001229002,1.2290000000000001e-05,0.00010000009999998898,0.8000000001000002,1.0000000001,0.907825,0.8000000001000002,0.01
branching,139,CH,0,0.0223754587957333,6.71263987626513e-06,0.011966395366195714,0.022375458797970846,0.015435038986472744,0.011966395366195714,0.000223754587957333,0.00030000009999996694,0.5348000001,1.0000000001,0.68982,0.5348000001,0.01
branching,140,CG,0,0.0798280829745,9.579370755220661e-05,0.030374585579780056,0.07982808298248281,0.030014241605250357,0.030374585579780056,0.0007982808297450001,0.001200000099999979,0.38050000009999996,1.0000000001,0.375986,0.38050000009999996,0.01
branching,141,CG,0,0.02350746007103,0.00021626863500422166,0.012536528458231045,0.023507460073380743,0.015896191141771834,0.012536528458231045,0.0002350746007103,0.009200000099999986,0.5333000001,1.0000000001,0.676219,0.5333000001,0.01
branching,142,CG,0,0.0746469935611399,0.00012689989651863977,0.02537251311889615,0.07464699356860459,0.03628276839634054,0.02537251311889615,0.0007464699356113989,0.0017000001000000346,0.3399000001,1.0000000001,0.48605800000000005,0.3399000001,0.01
branching,143,CH,0,0.0138438756,1.1075101864387878e-05,0.008340935050384388,0.013843875601384387,0.0102050405862912,0.008340935050384388,0.000138438756,0.000800000100000023,0.6025000001,1.0000000001,0.737152,0.6025000001,0.01
branching,144,CG,0,0.001229,1.2290012289998647e-07,0.0009832000001229002,0.0012290000001229,0.001115716925,0.0009832000001229002,1.2290000000000001e-05,0.00010000009999998898,0.8000000001000002,1.0000000001,0.907825,0.8000000001000002,0.01
branching,145,CG,0,0.0028969848511799,2.896987748164432e-07,0.0021243589916599193,0.0028969848514695984,0.0025430138601536326,0.0021243589916599193,2.8969848511799e-05,0.00010000009999998898,0.7333000001000001,1.0000000001,0.877814,0.7333000001000001,0.01
branching,146,CH,0,0.0103138053578099,8.251045317628693e-06,0.006201691162682473,0.01031380535884128,0.008306254086328277,0.006201691162682473,0.000103138053578099,0.000800000100000023,0.6013000001,1.0000000001,0.805353,0.6013000001,0.01
branching,147,CH,0,0.0363511427334,2.5445803548495512e-05,0.017019605031412994,0.036351142737035116,0.022333960339687296,0.017019605031412994,0.00036351142733400006,0.000700000100000034,0.46820000009999996,1.0000000001,0.614395,0.46820000009999996,0.01
branching,148,CH,0,0.026228141016,1.3114073130812658e-05,0.014110739869230815,0.026228141018622815,0.01655934665557973,0.014110739869230815,0.00026228141016,0.000500000099999945,0.5380000001,1.0000000001,0.631358,0.5380000001,0.01
branching,149,CG,0,0.00373052060346,2.3502280174849954e-05,0.0027355907588902705,0.0037305206038330523,0.0031435530306703967,0.0027355907588902705,3.73052060346e-05,0.006300000099999971,0.7333000001000001,1.0000000001,0.842658,0.7333000001000001,0.01
branching,150,CH,0,0.0193171033484133,7.726843271074803e-06,0.010303742927975364,0.019317103350345012,0.014175296096235997,0.010303742927975364,0.000193171033484133,0.0004000000999999559,0.5334000001,1.0000000001,0.7338210000000001,0.5334000001,0.01
branching,151,CH,0,0.0020318447571186,9.062027637067398e-05,0.0016925266828829782,0.002031844757321785,0.0015724588804473846,0.0016925266828829782,2.0318447571186003e-05,0.044600000099999974,0.8330000001,1.0000000001,0.773907,0.8330000001,0.01
branching,152,CH,0,0.01975954303764,5.92786488724565e-06,0.010547644075468187,0.019759543039615954,0.014370265990924953,0.010547644075468187,0.0001975954303764,0.00030000009999996694,0.5338000001000001,1.0000000001,0.727257,0.5338000001000001,0.01
branching,153,CG,0,0.0077535601664399,7.288346633989079e-05,0.005169298563740838,0.007753560167215256,0.006130057710309382,0.005169298563740838,7.7535601664399e-05,0.009400000099999964,0.6667000001000001,1.0000000001,0.790612,0.6667000001000001,0.01
branching,154,CH,0,0.00390789825075,1.0551325667814964e-05,0.0026241536757694145,0.0039078982511407895,0.003483340276890269,0.0026241536757694145,3.90789825075e-05,0.0027000001000000357,0.6715000001,1.0000000001,0.891359,0.6715000001,0.01
branching,155,CH,0,0.000841475793606,8.583053178928768e-06,0.0007334303017911372,0.0008414757936901475,0.0006482148895643036,0.0007334303017911372,8.41475793606e-06,0.010200000099999986,0.8716000001,1.0000000001,0.770331,0.8716000001,0.01
branching,156,CH,0,0.0074935201036266,5.245464821890885e-06,0.004996679205847569,0.007493520104375952,0.005976179698403561,0.004996679205847569,7.4935201036266e-05,0.000700000100000034,0.6668000001000001,1.0000000001,0.797513,0.6668000001000001,0.01
branching,157,CH,0,0.0127868321525333,1.0229467000710148e-05,0.00768232875852069,0.012786832153811984,0.009708849850936247,0.00768232875852069,0.000127868321525333,0.000800000100000023,0.6008000001,1.0000000001,0.759285,0.6008000001,0.01
branching,158,CH,0,0.0129709911632666,5.1883977624051844e-06,0.00780983378069992,0.012970991164563699,0.009782980955158935,0.00780983378069992,0.000129709911632666,0.0004000000999999559,0.6021000001000001,1.0000000001,0.75422,0.6021000001000001,0.01
branching,159,CG,3,0.078106584824791,0.0008669830993658386,0.04074820531090413,7.8106584824791e-12,0.04926697808359412,0.04074820531090413,0.0007810658482479101,0.011100000099999998,0.5217000001000001,9.999999999999999e-11,0.6307659999999999,0.5217000001000001,0.01
branching,160,CH,0,0.02363465171223,1.1817328219578871e-05,0.012651629063920184,0.023634651714593467,0.01587442653438469,0.012651629063920184,0.0002363465171223,0.000500000099999945,0.5353000001,1.0000000001,0.671659,0.5353000001,0.01
branching,161,CH,0,0.02273293066,6.819881471292314e-06,0.012205310473627292,0.022732930662273294,0.01550385871012,0.012205310473627292,0.00022732930660000002,0.00030000009999996694,0.5369000000999999,1.0000000001,0.6819999999999999,0.5369000000999999,0.01
branching,162,CH,0,0.02250922814508,6.75277069444607e-06,0.012069448133642819,0.02250922814733092,0.01544310873654834,0.012069448133642819,0.0002250922814508,0.00030000009999996694,0.5362000001,1.0000000001,0.686079,0.5362000001,0.01
branching,163,CH,0,0.00543623203704,9.241595006591393e-06,0.003632490247693751,0.005436232037583623,0.004630919495536968,0.003632490247693751,5.4362320370399994e-05,0.0017000001000000349,0.6682000001,1.0000000001,0.851862,0.6682000001,0.01
branching,164,CH,0,0.0157456273455833,7.872815247353519e-06,0.009518231731979668,0.015745627347157863,0.010990652580372635,0.009518231731979668,0.000157456273455833,0.000500000099999945,0.6045000001,1.0000000001,0.698013,0.6045000001,0.01
branching,165,CH,0,0.01593244357263,9.559467736823073e-06,0.009637535118677132,0.015932443574223243,0.011054104607569993,0.009637535118677132,0.0001593244357263,0.000600000100000045,0.6049000001,1.0000000001,0.693811,0.6049000001,0.01
branching,166,CH,0,0.0215582394397966,6.467473987762211e-06,0.011548748870054863,0.021558239441952422,0.01509053046722378,0.011548748870054863,0.000215582394397966,0.00030000009999996694,0.5357000001000001,1.0000000001,0.699989,0.5357000001000001,0.01
branching,167,CH,0,0.00668612127604,8.023346199859986e-06,0.00447100929795656,0.0066861212767086115,0.005464245985086241,0.00447100929795656,6.686121276039999e-05,0.001200000099999979,0.6687000001000001,1.0000000001,0.817252,0.6687000001000001,0.01
branching,168,CH,0,0.0071280274118533,1.2830450054138851e-05,0.004791460026960591,0.007128027412566103,0.005709485804647787,0.004791460026960591,7.1280274118533e-05,0.0018000001000000238,0.6722000001,1.0000000001,0.800991,0.6722000001,0.01
branching,169,CH,0,0.02041852531572,8.167412168139632e-06,0.01089940881557319,0.02041852531776185,0.014663788559262791,0.01089940881557319,0.0002041852531572,0.000400000099999956,0.5338000001000001,1.0000000001,0.718161,0.5338000001000001,0.01
branching,170,CH,0,0.01411249001967,5.64499741911638e-06,0.008494307744250622,0.01411249002108125,0.010342465323325336,0.008494307744250622,0.0001411249001967,0.0004000000999999559,0.6019000001,1.0000000001,0.7328589999999999,0.6019000001,0.009999999999999998
branching,171,CH,0,0.0225357584326799,9.014305626646809e-06,0.012083673673856538,0.022535758434933474,0.0154529723791145,0.012083673673856538,0.000225357584326799,0.0004000000999999559,0.5362000001,1.0000000001,0.685709,0.5362000001,0.01
branching,172,CH,0,0.0228327647147366,9.133108169170106e-06,0.012268044483511252,0.02283276471701988,0.01552744447702134,0.012268044483511252,0.00022832764714736603,0.0004000000999999559,0.5373000001,1.0000000001,0.680051,0.5373000001,0.01
branching,173,CG,0,0.06199284,0.0005331384301992872,0.024797136006199285,0.061992840006199285,0.029966904906119994,0.024797136006199285,0.0006199284,0.008600000100000052,0.40000000010000003,1.0000000001,0.4833929999999999,0.40000000010000003,0.01
branching,174,CG,0,0.00337433083197,2.125828457884399e-05,0.0024743967994210344,0.003374330832307433,0.0028940994422948616,0.0024743967994210344,3.37433083197e-05,0.006300000099999972,0.7333000001000001,1.0000000001,0.857681,0.7333000001000001,0.01
branching,175,CG,0,0.0112616311516799,7.320060361208191e-05,0.005376302712938148,0.011261631152806064,0.0077788591017113745,0.005376302712938148,0.000112616311516799,0.006500000099999951,0.47740000010000005,1.0000000001,0.69074,0.47740000010000005,0.01
branching,176,CH,0,0.00708240896856,7.082409676800903e-06,0.0047303409508094646,0.00708240896926824,0.005717997045584853,0.0047303409508094646,7.08240896856e-05,0.001000000100000001,0.6679000001,1.0000000001,0.807352,0.6679000001,0.01
branching,177,CG,0,0.0003911584214966,3.911588126549784e-08,0.00033901700395021905,0.00039115842153571585,0.00036532592818254304,0.00033901700395021905,3.911584214966e-06,0.00010000009999998898,0.8667000000999999,1.0000000001,0.933959,0.8667000000999999,0.01
branching,178,CH,0,0.0135610167900433,6.780509751122583e-06,0.008181361430789224,0.013561016791399401,0.010055263412531677,0.008181361430789224,0.00013561016790043302,0.000500000099999945,0.6033000001,1.0000000001,0.7414830000000001,0.6033000001,0.01
branching,179,CL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
branching,180,CH,0,0.0326882393666666,2.6150594762157966e-05,0.015363472505602126,0.03268823936993542,0.02127648080960899,0.015363472505602126,0.000326882393666666,0.000800000100000023,0.4700000001,1.0000000001,0.650891,0.4700000001,0.01
branching,181,CG,0,0.0199953066666666,0.00018195729266619668,0.011997184001999492,0.019995306668666134,0.012498826253653292,0.011997184001999492,0.000199953066666666,0.009100000099999997,0.6000000001,1.0000000001,0.625088,0.6000000001,0.01
branching,182,CH,0,0.0120543306,3.616299300543309e-05,0.007353141667205433,0.012054330601205433,0.009188317065205199,0.007353141667205433,0.000120543306,0.0030000001000000027,0.6100000001,1.0000000001,0.7622419999999999,0.6100000001,0.01
branching,183,CH,0,0.0033832417390933,8.119780512147951e-06,0.0022640653721395605,0.003383241739431624,0.0030694393013089185,0.0022640653721395605,3.3832417390933e-05,0.0024000000999999578,0.6692000001,1.0000000001,0.907248,0.6692000001,0.01
branching,184,CH,0,0.01230482063467,9.843857738218346e-06,0.007430881182507695,0.012304820635900483,0.009409730130924209,0.007430881182507695,0.0001230482063467,0.000800000100000023,0.6039000001,1.0000000001,0.7647190000000001,0.6039000001,0.010000000000000002
branching,185,CH,0,0.0325500261747733,2.6040024194822007e-05,0.01561099255667628,0.0325500261780283,0.02081323538675207,0.01561099255667628,0.000325500261747733,0.000800000100000023,0.47960000010000003,1.0000000001,0.6394230000000001,0.47960000010000003,0.01
branching,186,CG,3,0.1611958330596749,0.00014507626587329263,0.06449445282329551,0.01611958332208707,0.083586970862263,0.06449445282329551,0.001611958330596749,0.0009000001000000119,0.4001000001,0.10000000009999999,0.518543,0.4001000001,0.01
branching,187,CH,0,0.0135637555711466,5.425503584833599e-06,0.008161311728515286,0.013563755572502976,0.010084706522169782,0.008161311728515286,0.00013563755571146602,0.0004000000999999559,0.6017000001,1.0000000001,0.7435039999999999,0.6017000001,0.010000000000000002
