domain,sys_idx,half_life,initial_identity,process_regime,recursive_continuity,reconstruction_ability,org_memory,transition_continuity,transition_smoothness,closure_persistence,adaptive_continuity,recovery_identity,trajectory_coherence,recursive_identity_score,process_regime_tg,dominant_operator,operator_continuity,operator_rupture,operator_curvature,transition_smoothness_tg,recursive_closure,operator_reversibility,compositional_stability,operator_neighborhood_entropy,collapse_available,recovery_possible,recovery_steps_mean,recovery_probability,recovery_entropy,collapse_regime_shifts,self_prediction,internal_continuity,self_model_consistency,closure_adaptation,forecast_stability,self_alignment,temporal_self_coherence,perturbation_anticipation,self_prediction_norm,internal_continuity_norm,self_model_consistency_norm,closure_adaptation_norm,forecast_stability_norm,self_alignment_norm,temporal_self_coherence_norm,perturbation_anticipation_norm,self_reference_composite,passive_persistence,active_continuity,observer_continuity,perspective_continuity,temporal_alignment,self_referential_closure,local_future_prediction,self_state_anticipation,recursive_correction,continuity_adaptation,reconstruction_anticipation,local_future_prediction_norm,self_state_anticipation_norm,recursive_correction_norm,continuity_adaptation_norm,reconstruction_anticipation_norm,internal_modeling_composite,perspective_drift,recursive_alignment,identity_frame_continuity,closure_persistence_through_change,observer_level,reactive_condition,adaptive_condition,observer_like_condition,self_model_drift
branching,35,100,0.2822983309028391,CH,1.0,0.0,0.4628,0.379936,0.999,0.4628,0.0,0.0,0.0,0.3157,CH,op_diffusion,1.0,0.0,0.0,0.999,0.4628,0.4628,0.379936,0.0,,,,,,,0.4628,0.999,0.0,0.0,0.1758343808,0.144661165398267,0.0,,0.46279999995372,0.9989999999001,0.0,0.0,0.217590469483135,0.1446611652768567,0.0,,0.2605788049448302,0.7386817738601146,0.1542666666666666,0.0271253838114133,,0.0,0.21418384,1.0,0.3157,0.0,,0.0,0.9999999999,0.3648867313494121,0.0,,0.0,0.341221682812353,0.620064,0.05496198453675597,0.0014908649255964686,0.08137615143424,0,0.0,0.0,1.0,0.0
branching,36,100,0.2697345303368553,CH,1.0,0.0,0.3302,0.166972,0.9972,0.3302,0.0,0.0,0.0,0.2825,CH,op_diffusion,1.0,0.0,0.0,0.9972,0.3302,0.3302,0.166972,0.0,,,,,,,0.3302,0.9972,0.0,0.0,0.0551341544,0.1031507878090585,0.0,,0.33019999996698,0.99719999990028,0.0,0.0,0.0682270809944562,0.1031507876866092,0.0,,0.2141111240783322,0.7836883870690871,0.1100666666666666,0.0060684325942933,,0.0,0.10903204,1.0,0.2825,0.0,,0.0,0.9999999999,0.3265141007482068,0.0,,0.0,0.3316285251620517,0.833028,0.017223293342054115,0.00010451839469799597,0.01820529778288,0,0.0,0.0,0.0,0.0
branching,37,100,0.3628633724522854,CG,1.0,0.0,0.2,0.118697,0.9932,0.2,0.0,0.0,1.0,0.4,CG,op_diffusion,1.0,0.0,0.0,0.9932,0.2,0.2,0.118697,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2,0.9932,0.0,0.0,0.0237394,0.2500625157226729,0.2,-2.0,0.19999999998,0.99319999990068,0.0,0.0,0.0293768895920492,0.2500625156039009,0.24999999996875,0.0,0.2153299256306725,0.7793343178636161,0.0666666666666666,0.0015826266666666,-0.0015826266666666,0.0500125031445345,0.04,1.0,0.4,0.0,-0.0015826266666666,0.0,0.9999999999,0.4623208506169301,0.0,0.1653432820326451,0.0,0.325532826509915,0.881303,0.029681670428734104,4.697500313172404e-05,0.00474788,0,0.0,0.0,0.0,0.0
branching,38,100,0.325702572416972,CH,1.0,0.0,0.5295,0.37708,0.9995,0.5295,0.0,0.0,0.0,0.3324,CH,op_diffusion,1.0,0.0,0.0,0.9995,0.5295,0.5295,0.37708,0.0,,,,,,,0.5295,0.9995,0.0,0.0,0.19966386,0.1655413854506701,0.0,,0.52949999994705,0.99949999990005,0.0,0.0,0.2470788297405313,0.1655413853297825,0.0,,0.2773743164167734,0.722264370741435,0.1765,0.03524067129,,0.0,0.28037025,1.0,0.3324,0.0,,0.0,0.9999999999,0.3841886268626688,0.0,,0.0,0.3460471566906672,0.6229199999999999,0.06242234562573869,0.0021998053633474264,0.10572201386999999,0,0.0,0.0,1.0,0.0
branching,39,100,0.4026926711489865,CG,1.0,0.0,0.6497,0.537522,0.9982,0.6497,0.0,0.0,0.24,0.3984,CG,op_diffusion,1.0,0.0,0.0,0.9982,0.6497,0.6497,0.537522,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6497,0.9982,0.0,0.0,0.3492280434000001,0.2480620155978917,0.155928,-2.0,0.64969999993503,0.99819999990018,0.0,0.0,0.4321606137227213,0.2480620154790697,0.1949099999756362,0.0,0.3153790786265796,0.6833886037149483,0.2165666666666666,0.07563115326566,-0.07563115326566,0.038679813968148,0.42211009,1.0,0.3984,0.0,-0.07563115326566,0.0,0.9999999999,0.4604715672144623,0.0,0.0820878973352478,0.0,0.3085118928899421,0.46247799999999994,0.13333879074820995,0.010084566519335635,0.22689345979698006,0,0.0,0.0,1.0,0.0
branching,40,100,0.3327653582642316,CG,1.0,0.0,0.5999,0.481982,0.999,0.5999,0.0,0.0,0.14,0.371,CG,op_diffusion,1.0,0.0,0.0,0.999,0.5999,0.5999,0.481982,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5999,0.999,0.0,0.0,0.2891410018,0.2138034509610149,0.083986,-2.0,0.59989999994001,0.9989999999001,0.0,0.0,0.3578044637359454,0.2138034508413354,0.1049824999868771,0.0,0.2844363018005335,0.714848134501267,0.1999666666666666,0.0578185623266066,-0.0578185623266066,0.0179564966324118,0.35988001,1.0,0.371,0.0,-0.0578185623266066,0.0,0.9999999999,0.4288025889472027,0.0,0.1021152250783014,0.0,0.3061835627851008,0.518018,0.10304941490109189,0.005958169018179124,0.17345568697982,0,0.0,0.0,1.0,0.0
branching,41,100,0.2716184027134949,CH,1.0,0.0,0.331,0.165367,0.9967,0.331,0.0,0.0,0.0,0.2827,CH,op_diffusion,1.0,0.0,0.0,0.9967,0.331,0.331,0.165367,0.0,,,,,,,0.331,0.9967,0.0,0.0,0.054736477,0.103400850324656,0.0,,0.3309999999669,0.99669999990033,0.0,0.0,0.0677349655630193,0.103400850202213,0.0,,0.2141194022332088,0.7832871917941608,0.1103333333333333,0.0060392579623333,,0.0,0.109561,1.0,0.2827,0.0,,0.0,0.9999999999,0.3267452611735154,0.0,,0.0,0.3316863152683788,0.834633,0.017099088415637387,0.00010326580586277918,0.018117773887,0,0.0,0.0,0.0,0.0
branching,42,100,0.1969809832248032,CL,0.9667,0.0,0.0,0.003459,0.9551,0.0,0.0,0.0,0.0,0.1933,CL,op_diffusion,0.9667,0.0333,0.004528,0.9551,0.0,0.0,0.003459,0.2108,,,,,,,0.0,0.92329517,0.0,0.0,0.0,0.0332583146995176,0.0,,0.0,0.9232951699076704,0.0,0.0,0.0,0.0332583145753188,0.0,,0.1366504977832841,0.8245851095671853,0.0,0.0,,0.0,0.0,0.9667,0.18686311,0.0,,0.0,0.96669999990333,0.2159767799103124,0.0,,0.0,0.2956691949534106,0.996541,0.00011504051054563138,0.0,0.0,0,0.0,0.0,0.0,0.0
branching,43,100,0.2820134415193276,CH,1.0,0.0,0.3278,0.176184,0.9967,0.3278,0.0,0.0,0.0,0.2819,CH,op_diffusion,1.0,0.0,0.0,0.9967,0.3278,0.3278,0.176184,0.0,,,,,,,0.3278,0.9967,0.0,0.0,0.0577531151999999,0.1024006002622656,0.0,,0.32779999996722,0.99669999990033,0.0,0.0,0.0714679768160652,0.1024006001397975,0.0,,0.2140526538319161,0.7833537199257292,0.1092666666666666,0.0063104903875199,,0.0,0.10745284,1.0,0.2819,0.0,,0.0,0.9999999999,0.3258206194722814,0.0,,0.0,0.3314551548430703,0.823816,0.018041347356607004,0.00011384974907177606,0.018931471162559967,0,0.0,0.0,0.0,0.0
branching,44,100,0.2773110498770292,CH,1.0,0.0,0.3988,0.26751,0.9996,0.3988,0.0,0.0,0.0,0.2997,CH,op_diffusion,1.0,0.0,0.0,0.9996,0.3988,0.3988,0.26751,0.0,,,,,,,0.3988,0.9996,0.0,0.0,0.106682988,0.1246561641504557,0.0,,0.39879999996012,0.99959999990004,0.0,0.0,0.1320174208204887,0.1246561640285447,0.0,,0.2364390835298848,0.7632554921035272,0.1329333333333333,0.0141817252047999,,0.0,0.1590414399999999,1.0,0.2997,0.0,,0.0,0.9999999999,0.3463938973247349,0.0,,0.0,0.3365984743061837,0.73249,0.03334677047188841,0.0004729147352998569,0.0425451756144,0,0.0,0.0,1.0,0.0
branching,45,100,0.391604929409253,CG,1.0,0.0,0.6625,0.540962,0.9989,0.6625,0.0,0.0,0.26,0.4046,CG,op_diffusion,1.0,0.0,0.0,0.9989,0.6625,0.6625,0.540962,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6625,0.9989,0.0,0.0,0.358387325,0.2558139535814188,0.17225,-2.0,0.66249999993375,0.99889999990011,0.0,0.0,0.4434949862976679,0.2558139534627908,0.2153124999730859,0.0,0.3220026799459256,0.677251523002015,0.2208333333333333,0.0791438676041666,-0.0791438676041666,0.0440639535043993,0.43890625,1.0,0.4046,0.0,-0.0791438676041666,0.0,0.9999999999,0.4676375403990248,0.0,0.0781384280207779,0.0,0.3091551936639606,0.45903799999999995,0.1383856279573115,0.010952373817372917,0.23743160281249998,0,0.0,0.0,1.0,0.0
branching,46,100,0.3208276480074404,CH,1.0,0.0,0.4654,0.293934,0.9997,0.4654,0.0,0.0,0.0,0.3164,CH,op_diffusion,1.0,0.0,0.0,0.9997,0.4654,0.4654,0.293934,0.0,,,,,,,0.4654,0.9997,0.0,0.0,0.1367968835999999,0.1455363842028587,0.0,,0.46539999995346,0.99969999990003,0.0,0.0,0.1692825827971054,0.1455363840814704,0.0,,0.2542741381045808,0.7455021441368507,0.1551333333333333,0.0212217565424799,,0.0,0.2165971599999999,1.0,0.3164,0.0,,0.0,0.9999999999,0.3656957928379917,0.0,,0.0,0.3414239481844979,0.7060660000000001,0.04277809155428306,0.0009078262443169107,0.06366526962743994,0,0.0,0.0,1.0,0.0
branching,47,100,0.3208159561824888,CH,1.0,0.0,0.5317,0.354268,0.9994,0.5317,0.0,0.0,0.0,0.3329,CH,op_diffusion,1.0,0.0,0.0,0.9994,0.5317,0.5317,0.354268,0.0,,,,,,,0.5317,0.9994,0.0,0.0,0.1883642956,0.1661665417396641,0.0,,0.5316999999468299,0.99939999990006,0.0,0.0,0.2330959129095647,0.1661665416187922,0.0,,0.2757660649107495,0.7237993947281969,0.1772333333333333,0.0333844319901733,,0.0,0.2827048899999999,1.0,0.3329,0.0,,0.0,0.9999999999,0.38476652792594,0.0,,0.0,0.346191631956485,0.645732,0.05886748840902733,0.0019652576632234876,0.10015329597052,0,0.0,0.0,1.0,0.0
branching,48,100,0.31120911492535,CH,1.0,0.0,0.4625,0.345432,0.9996,0.4625,0.0,0.0,0.0,0.3156,CH,op_diffusion,1.0,0.0,0.0,0.9996,0.4625,0.4625,0.345432,0.0,,,,,,,0.4625,0.9996,0.0,0.0,0.1597623,0.1445361341404681,0.0,,0.46249999995375,0.99959999990004,0.0,0.0,0.1977016878300143,0.1445361340190548,0.0,,0.2577625459575513,0.7419405590608317,0.1541666666666666,0.02463002125,,0.0,0.21390625,1.0,0.3156,0.0,,0.0,0.9999999999,0.3647711511367578,0.0,,0.0,0.3411927877591895,0.654568,0.04992740588841018,0.0012297130679889178,0.07389006375,0,0.0,0.0,1.0,0.0
branching,49,100,0.339536227307871,CH,1.0,0.0,0.3985,0.231577,0.9993,0.3985,0.0,0.0,0.0,0.2996,CH,op_diffusion,1.0,0.0,0.0,0.9993,0.3985,0.3985,0.231577,0.0,,,,,,,0.3985,0.9993,0.0,0.0,0.0922834345,0.1245311328926568,0.0,,0.39849999996015,0.99929999990007,0.0,0.0,0.1141983481672496,0.1245311327707426,0.0,,0.233789925828316,0.7656737271197638,0.1328333333333333,0.0122583162160833,,0.0,0.15880225,1.0,0.2996,0.0,,0.0,0.9999999999,0.3462783171120806,0.0,,0.0,0.3365695792530201,0.768423,0.028838546161882785,0.00035351201806447456,0.036774948648250004,0,0.0,0.0,0.0,0.0
branching,50,100,0.3212771565423147,CH,1.0,0.0,0.4602,0.367096,0.9994,0.4602,0.0,0.0,0.0,0.3151,CH,op_diffusion,1.0,0.0,0.0,0.9994,0.4602,0.4602,0.367096,0.0,,,,,,,0.4602,0.9994,0.0,0.0,0.1689375792,0.143910977851474,0.0,,0.46019999995398,0.99939999990006,0.0,0.0,0.2090558570185627,0.1439109777300449,0.0,,0.2589381192289496,0.7406172436425877,0.1534,0.02591502464928,,0.0,0.21178404,1.0,0.3151,0.0,,0.0,0.9999999999,0.3641932500734867,0.0,,0.0,0.3410483124933716,0.632904,0.052829144325364695,0.0013690685773921967,0.07774507394784,0,0.0,0.0,1.0,0.0
branching,51,100,0.2975811715864057,CH,1.0,0.0,0.3952,0.258757,0.9995,0.3952,0.0,0.0,0.0,0.2988,CH,op_diffusion,1.0,0.0,0.0,0.9995,0.3952,0.3952,0.258757,0.0,,,,,,,0.3952,0.9995,0.0,0.0,0.1022607664,0.1235308828302662,0.0,,0.39519999996048,0.99949999990005,0.0,0.0,0.1265450366955835,0.123530882708327,0.0,,0.2349679884663486,0.7646494955278846,0.1317333333333333,0.0134711516270933,,0.0,0.15618304,1.0,0.2988,0.0,,0.0,0.9999999999,0.3453536754108467,0.0,,0.0,0.3363384188277117,0.741243,0.03196448064851119,0.00043059836549738385,0.040413454881279995,0,0.0,0.0,0.0,0.0
branching,52,100,0.2791960501615292,CH,1.0,0.0,0.3986,0.255042,0.9995,0.3986,0.0,0.0,0.0,0.2996,CH,op_diffusion,1.0,0.0,0.0,0.9995,0.3986,0.3986,0.255042,0.0,,,,,,,0.3986,0.9995,0.0,0.0,0.1016597412,0.1245311328926568,0.0,,0.39859999996014,0.99949999990005,0.0,0.0,0.1258012836545446,0.1245311327707426,0.0,,0.2354903451836396,0.7641273999889522,0.1328666666666666,0.01350719094744,,0.0,0.15888196,1.0,0.2996,0.0,,0.0,0.9999999999,0.3462783171120806,0.0,,0.0,0.3365695792530201,0.744958,0.03176066919520897,0.0004289974234381631,0.040521572842320004,0,0.0,0.0,0.0,0.0
branching,53,100,0.3239087702395406,CH,1.0,0.0,0.4625,0.309198,0.9995,0.4625,0.0,0.0,0.0,0.3156,CH,op_diffusion,1.0,0.0,0.0,0.9995,0.4625,0.4625,0.309198,0.0,,,,,,,0.4625,0.9995,0.0,0.0,0.1430040749999999,0.1445361341404681,0.0,,0.46249999995375,0.99949999990005,0.0,0.0,0.1769638205888996,0.1445361340190548,0.0,,0.2547857077802506,0.7448416850736395,0.1541666666666666,0.0220464615624999,,0.0,0.21390625,1.0,0.3156,0.0,,0.0,0.9999999999,0.3647711511367578,0.0,,0.0,0.3411927877591895,0.690802,0.04469028360396445,0.0009852626196920219,0.06613938468749996,0,0.0,0.0,1.0,0.0
branching,54,100,0.2812613726728383,CH,1.0,0.0,0.3955,0.262821,0.9996,0.3955,0.0,0.0,0.0,0.2989,CH,op_diffusion,1.0,0.0,0.0,0.9996,0.3955,0.3955,0.262821,0.0,,,,,,,0.3955,0.9996,0.0,0.0,0.1039457055,0.1236559140880649,0.0,,0.39549999996045,0.99959999990004,0.0,0.0,0.1286301049749009,0.1236559139661289,0.0,,0.2353408598287885,0.7643532765151431,0.1318333333333333,0.01370350884175,,0.0,0.15642025,1.0,0.2989,0.0,,0.0,0.9999999999,0.345469255623501,0.0,,0.0,0.3363673138808752,0.737179,0.03249937099653931,0.0004453554178023899,0.041110526525250005,0,0.0,0.0,0.0,0.0
branching,55,100,0.8588651444801573,CG,1.0,1.0,0.4,0.185975,0.9999,0.4,1.4781,0.99,1.0,0.8485,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.4,0.4,0.185975,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.4,0.9999,0.4,0.396,0.07439,0.8108277069503843,0.4,1.0,0.39999999996,0.99989999990001,0.39999999996,0.401780761286092,0.092055688718019,0.8108277068456491,0.4999999999375,0.9999999999666668,0.5755705195717421,0.424387037480215,0.3986666666666667,0.0296568133333333,0.0296568133333333,0.3243310827801537,0.16,1.0,0.8485,0.396,0.0296568133333333,0.99,0.9999999999,0.980698104371163,0.401780761286092,0.2004668923782777,0.99999999989899,0.7165891515669045,0.814025,0.15079368280009772,0.004472060102648371,0.029756,0,0.0,1.0,1.0,0.0
branching,56,77,0.1448674333379147,CL,0.7,0.0,0.0,0.006268,0.9651,0.0,0.0,0.0,0.0,0.14,CL,op_diffusion,0.7,0.3,0.029513,0.9651,0.0,0.0,0.006268,0.8813,,,,,,,0.0,0.6755699999999999,0.0,0.0,0.0,0.3000750188422013,0.0,,0.0,0.6755699999324429,0.0,0.0,0.0,0.3000750187246813,0.0,,0.1393778598081606,0.8305864274991442,0.0,0.0,,0.0,0.0,0.7,0.098,0.0,,0.0,0.69999999993,0.1132686084011478,0.0,,0.0,0.2033171520827869,0.993732,0.0018808702181029177,0.0,0.0,0,0.0,0.0,0.0,0.03205690775587693
branching,57,100,0.3094589759314393,CH,1.0,0.0,0.4639,0.307559,0.9997,0.4639,0.0,0.0,0.0,0.316,CH,op_diffusion,1.0,0.0,0.0,0.9997,0.4639,0.4639,0.307559,0.0,,,,,,,0.4639,0.9997,0.0,0.0,0.1426766201,0.1450362591716635,0.0,,0.46389999995361,0.99969999990003,0.0,0.0,0.1765586036734057,0.1450362590502626,0.0,,0.2550278375110441,0.7447486708402092,0.1546333333333333,0.0220625613547966,,0.0,0.2152032099999999,1.0,0.316,0.0,,0.0,0.9999999999,0.3652334719873747,0.0,,0.0,0.3413083679718437,0.692441,0.04460720683457765,0.0009841492376539717,0.06618768406439,0,0.0,0.0,1.0,0.0
branching,58,62,0.1967332741116254,CL,0.5,0.0,0.4,0.002286,0.9997,0.4,0.0,0.0,0.0,0.2,CL,op_diffusion,0.5,0.5,0.05845,0.9997,0.4,0.4,0.002286,0.8765,,,,,,,0.2,0.49985,0.0,0.0,0.0009144,0.6251562891191353,0.0,,0.19999999998,0.499849999950015,0.0,0.0,0.0011315461992708,0.6251562890097525,0.0,,0.1894482621627197,0.8103085723159291,0.0666666666666666,6.096e-05,,0.0,0.16,0.5,0.1,0.0,,0.0,0.49999999995,0.1155802126542325,0.0,,0.0,0.1538950531510581,0.997714,0.0014291072769263434,8.711837960142989e-08,0.00036576,0,0.0,0.0,0.0,0.07199033962183349
branching,59,100,0.3872245443664134,CG,1.0,0.0,0.6651,0.539723,0.9989,0.6651,0.0,0.0,0.3,0.4113,CG,op_diffusion,1.0,0.0,0.0,0.9989,0.6651,0.6651,0.539723,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6651,0.9989,0.0,0.0,0.3589697672999999,0.2641910478539396,0.19953,-2.0,0.66509999993349,0.99889999990011,0.0,0.0,0.4442157434836472,0.2641910477355214,0.2494124999688234,0.0,0.327727411377699,0.6715330887748164,0.2217,0.0795835974104099,-0.0795835974104099,0.0527140397782965,0.44235801,1.0,0.4113,0.0,-0.0795835974104099,0.0,0.9999999999,0.4753814146468584,0.0,0.0776440242039409,0.0,0.3106050877501599,0.46027700000000005,0.14258998492087183,0.011347823954699082,0.23875079223122994,0,0.0,0.0,1.0,0.0
branching,60,100,0.32024513756709,CH,1.0,0.0,0.4654,0.315195,0.9996,0.4654,0.0,0.0,0.0,0.3164,CH,op_diffusion,1.0,0.0,0.0,0.9996,0.4654,0.4654,0.315195,0.0,,,,,,,0.4654,0.9996,0.0,0.0,0.146691753,0.1455363842028587,0.0,,0.46539999995346,0.99959999990004,0.0,0.0,0.1815272261280889,0.1455363840814704,0.0,,0.2560090871518656,0.7436933164829951,0.1551333333333333,0.0227567806154,,0.0,0.2165971599999999,1.0,0.3164,0.0,,0.0,0.9999999999,0.3656957928379917,0.0,,0.0,0.3414239481844979,0.684805,0.04587234061882005,0.00104390679177739,0.0682703418462,0,0.0,0.0,1.0,0.0
branching,61,100,0.4188242870853247,CG,1.0,0.14,0.5201,0.465117,0.998,0.5201,0.0594,0.1386,0.02,0.3888,CG,op_diffusion,1.0,0.0,0.0,0.998,0.5201,0.5201,0.465117,0.0,10.0,1.0,1.0,0.14,0.0,1.0,0.5201,0.998,0.072814,0.07208586,0.2419073517,0.236059014849205,0.010402,0.14,0.52009999994799,0.9979999999002,0.0728139999927186,0.0731381608807137,0.2993540511721407,0.2360590147300825,0.0130024999983746,0.7133333333095556,0.365725132491472,0.6330063177735109,0.22166662,0.0536227850044902,0.0075071899006286,0.0024554858724614,0.27050401,1.0,0.3888,0.0100920204,0.0075071899006286,0.019404,0.9999999999,0.449375866799656,0.0102393425232999,0.1755632851832443,0.0195999999980202,0.3309556988808441,0.534883,0.10979506080961768,0.005887516940349056,0.12581601361917,0,0.0,1.0,1.0,0.0
branching,62,100,0.7100724383653952,CG,1.0,0.9,0.5984,0.509841,0.999,0.5984,0.7162,0.891,0.14,0.7292,CG,op_diffusion,1.0,0.0,0.0,0.999,0.5984,0.5984,0.509841,0.0,1.0,1.0,1.0,0.9,0.0,1.0,0.5984,0.999,0.53856,0.5331744,0.3050888544,0.661665416396391,0.083776,0.9,0.59839999994016,0.9989999999001,0.538559999946144,0.5409576169955943,0.3775395162250762,0.661665416287922,0.10471999998691,0.9666666666344444,0.5984386519895439,0.4011597866624456,0.5567114666666667,0.1698464635966771,0.1528618172370094,0.055431681924024,0.35808256,1.0,0.7292,0.47985696,0.1528618172370094,0.8019000000000001,0.9999999999,0.8428109106746635,0.4868618552960349,0.3389906479175853,0.8099999999181818,0.6957326827412931,0.490159,0.3373441575609524,0.057296712176728,0.18256517047296,3,1.0,1.0,1.0,0.0
branching,63,100,0.350604973585299,CH,1.0,0.0,0.3987,0.290888,0.999,0.3987,0.0,0.0,0.0,0.2997,CH,op_diffusion,1.0,0.0,0.0,0.999,0.3987,0.3987,0.290888,0.0,,,,,,,0.3987,0.999,0.0,0.0,0.1159770456,0.1246561641504557,0.0,,0.39869999996013,0.9989999999001,0.0,0.0,0.1435185751873786,0.1246561640285447,0.0,,0.2379821055823076,0.7612558765232748,0.1329,0.0154133493602399,,0.0,0.15896169,1.0,0.2997,0.0,,0.0,0.9999999999,0.3463938973247349,0.0,,0.0,0.3365984743061837,0.709112,0.036260982277397755,0.000558903187986999,0.04624004808072,0,0.0,0.0,1.0,0.0
branching,64,100,0.3019679688385484,CH,1.0,0.0,0.4601,0.316827,0.9995,0.4601,0.0,0.0,0.0,0.315,CH,op_diffusion,1.0,0.0,0.0,0.9995,0.4601,0.4601,0.316827,0.0,,,,,,,0.4601,0.9995,0.0,0.0,0.1457721027,0.1437859465936751,0.0,,0.46009999995399,0.99949999990005,0.0,0.0,0.180389182819227,0.143785946472243,0.0,,0.2548250184493585,0.7448023940598661,0.1533666666666666,0.02235658148409,,0.0,0.21169201,1.0,0.315,0.0,,0.0,0.9999999999,0.3640776698608324,0.0,,0.0,0.3410194174402081,0.683173,0.04555527010143431,0.0010184601080524451,0.06706974445227,0,0.0,0.0,1.0,0.0
branching,65,100,0.2969423368977426,CH,1.0,0.0,0.3953,0.342097,0.9986,0.3953,0.0,0.0,0.0,0.2988,CH,op_diffusion,1.0,0.0,0.0,0.9986,0.3953,0.3953,0.342097,0.0,,,,,,,0.3953,0.9986,0.0,0.0,0.1352309441,0.1235308828302662,0.0,,0.39529999996047,0.99859999990014,0.0,0.0,0.167344773425372,0.123530882708327,0.0,,0.2406822365706156,0.7582547185605832,0.1317666666666666,0.0178189307342433,,0.0,0.15626209,1.0,0.2988,0.0,,0.0,0.9999999999,0.3453536754108467,0.0,,0.0,0.3363384188277117,0.657903,0.04225954442358557,0.000753019894944549,0.053456792202729995,0,0.0,0.0,1.0,0.0
branching,66,100,0.3348235009156371,CH,1.0,0.0,0.4655,0.315766,0.9995,0.4655,0.0,0.0,0.0,0.3164,CH,op_diffusion,1.0,0.0,0.0,0.9995,0.4655,0.4655,0.315766,0.0,,,,,,,0.4655,0.9995,0.0,0.0,0.146989073,0.1455363842028587,0.0,,0.46549999995345,0.99949999990005,0.0,0.0,0.1818951518892078,0.1455363840814704,0.0,,0.2560616479748826,0.7435663828491048,0.1551666666666666,0.0228078044938333,,0.0,0.21669025,1.0,0.3164,0.0,,0.0,0.9999999999,0.3656957928379917,0.0,,0.0,0.3414239481844979,0.684234,0.045955441894199874,0.001048142734150627,0.06842341348150001,0,0.0,0.0,1.0,0.0
branching,67,100,0.6967977417169471,CG,1.0,0.85,0.5786,0.490991,0.9981,0.5786,0.2908,0.8395,0.32,0.7311,CG,op_diffusion,1.0,0.0,0.0,0.9981,0.5786,0.5786,0.490991,0.0,2.0,1.0,1.24,0.85,0.0,1.0,0.5786,0.9981,0.4918099999999999,0.4857347,0.2840873926,0.6640410102945686,0.185152,0.85,0.57859999994214,0.99809999990019,0.491809999950819,0.4928253978511907,0.3515507538902978,0.6640410101861591,0.23143999997107,0.9499999999683334,0.594795895207525,0.4044342169933693,0.5187149,0.1473603634437697,0.1252563089272042,0.1229485211380599,0.33477796,1.0,0.7311,0.412874495,0.1252563089272042,0.713575,0.9999999999,0.8450069347150939,0.4189015881735121,0.307952795854081,0.7207828282100219,0.6585288293705418,0.509009,0.32603815968554056,0.04804510170779908,0.16437296535836,3,1.0,1.0,1.0,0.0
branching,68,100,0.2954089134668835,CH,1.0,0.0,0.3972,0.261903,0.9996,0.3972,0.0,0.0,0.0,0.2993,CH,op_diffusion,1.0,0.0,0.0,0.9996,0.3972,0.3972,0.261903,0.0,,,,,,,0.3972,0.9996,0.0,0.0,0.1040278716,0.1241560391192604,0.0,,0.39719999996028,0.99959999990004,0.0,0.0,0.1287317833849664,0.1241560389973369,0.0,,0.2356696888918033,0.7640245789837534,0.1324,0.01377329019984,,0.0,0.15776784,1.0,0.2993,0.0,,0.0,0.9999999999,0.345931576474118,0.0,,0.0,0.3364828940935295,0.738097,0.03251683911345166,0.00044786386149107764,0.04131987059952,0,0.0,0.0,0.0,0.0
branching,69,100,0.3025058400046219,CH,1.0,0.0,0.3313,0.105772,0.9971,0.3313,0.0,0.0,0.0,0.2828,CH,op_diffusion,1.0,0.0,0.0,0.9971,0.3313,0.3313,0.105772,0.0,,,,,,,0.3313,0.9971,0.0,0.0,0.0350422636,0.1035258815824549,0.0,,0.33129999996687,0.99709999990029,0.0,0.0,0.0433638890971416,0.1035258814600149,0.0,,0.210755681489188,0.7869555099871306,0.1104333333333333,0.0038698339768933,,0.0,0.10975969,1.0,0.2828,0.0,,0.0,0.9999999999,0.3268608413861695,0.0,,0.0,0.3317152103215424,0.894228,0.01095013954673942,4.2375222069695206e-05,0.01160950193068,0,0.0,0.0,0.0,0.0
branching,70,100,0.4914274656084446,CG,1.0,0.34,0.5134,0.438589,0.9977,0.5134,0.1518,0.3364,0.04,0.4698,CG,op_diffusion,1.0,0.0,0.0,0.9977,0.5134,0.5134,0.438589,0.0,8.0,1.0,1.06,0.34,0.0,1.0,0.5134,0.9977,0.174556,0.17270776,0.2251715926,0.3373343336662499,0.020536,0.34,0.5133999999486599,0.99769999990023,0.1745559999825444,0.1752289275071102,0.2786439848975157,0.3373343335496624,0.0256699999967912,0.7799999999739999,0.4103166557195642,0.5883270725885908,0.28688792,0.0645990098441014,0.0219636633469944,0.0069274978761701,0.26357956,1.0,0.4698,0.0587206384,0.0219636633469944,0.114376,0.9999999999,0.5429958390495844,0.0595778353524174,0.1918172109995246,0.1155313131196433,0.3819844396842339,0.561411,0.14795112806834687,0.009557496378533046,0.11560309564084,0,0.0,1.0,1.0,0.0
