sim_idx,sys_idx_a,domain_a,sys_idx_b,domain_b,observer_level_a,observer_level_b,recursive_closure_a,recursive_closure_b,reconstruction_a,reconstruction_b,operator_continuity_a,operator_continuity_b,coupling_strength,phase_sync_time,final_synchronization,mean_order_parameter,closure_correlation,final_closure_diff,transition_synchronization,phase_jumps_a,phase_jumps_b,closure_sign_changes_a,closure_sign_changes_b,continuity_a,continuity_b,closure_stability_a,closure_stability_b,persistence_gain,collapse_suppression,recursive_reinforcement,continuity_amplification,continuity_damping,higher_order_continuity,emergent_sync_bonus,collective_closure_emergent,metastable_co_continuity
60,112,nonlinear_oscillator,280,nonlinear_oscillator,0,0,0.115,0.1525,1.0,1.0,1.0,1.0,0.0891318596013543,175,0.9372151570715695,0.5046190332641209,0.9951694361351264,0.0329946930156842,0.0,0,0,0,0,0.8434619334380906,0.8275798361039074,0.8440915749109702,0.8281991839616512,0.8269753127580903,1.0,0.995169436135126,1.671041769541998,-0.6710417695419979,0.09375322363347893,0.1016942723005706,0.9326878794002078,0.9372151570715695
61,92,gray_scott,211,population,3,3,1.0,0.5,1.0,0.92,1.0,0.8,0.5179694621253618,0,0.9787129160801756,0.9800747690385352,0.7584369915479406,0.0799587536484305,0.0,0,0,15,12,0.7317017319135769,0.8649059968828718,0.7339687636958181,0.8673819730346142,-0.0059324145841488,1.0,0.7584369915479408,1.5966077287964486,-0.5966077287964486,0.11380691919730379,0.18040905168195132,0.7422920796609606,0.9787129160801756
62,349,nonlinear_oscillator,171,nonlinear_oscillator,0,3,0.2199,0.5048,1.0,1.0,1.0,0.7667,0.1232363319119237,0,0.7969329556017742,0.6872764526715016,0.7441765193737732,0.0268888790030439,0.0,0,0,4,11,0.836303781790612,0.8632985984329737,0.8384234725543656,0.8654869410284703,-0.1339531851082488,0.7969329556017742,0.7441765193737732,1.6996023802235858,-0.6996023802235858,-0.0663656428311995,-0.05286823451001865,0.593058793073982,0.7969329556017742
63,367,nonlinear_oscillator,245,branching,0,0,0.3244,0.3333,1.0,0.0,1.0,1.0,0.3088111626087276,6,0.9999872815209356,0.9878363539027362,0.9874550258543712,0.0008790426245895,0.0,0,0,10,10,0.8491530731643914,0.9045244918101292,0.8510705822978022,0.906306962843848,0.0848435774291539,1.0,0.9874550258543712,1.7536775649745209,-0.7536775649745207,0.09546278971080646,0.12314849903367531,0.9874424669282978,0.9999872815209356
64,126,coupled_map_lattice,133,kuramoto,3,0,0.437,0.3836,1.0,1.0,1.0,0.5333,0.36929414539994,4,0.4566762414285849,0.6896034116317327,0.8808455067596738,0.0580360926058796,0.0,0,0,11,9,0.8321872232514377,0.8365763619897097,0.8379143377922214,0.842335650064461,-0.486546283327083,0.4566762414285848,0.8808455067596738,1.668763585241147,-0.6687635852411473,-0.3799001205611249,-0.3777055511919888,0.40226121530626496,0.4566762414285849
65,94,nonlinear_oscillator,175,nonlinear_oscillator,0,0,0.1872,0.135,0.0,1.0,0.9667,1.0,0.3115662337372436,22,0.9926998485847984,0.9657450936004612,0.987441903753921,0.0380378100420812,0.0,0,0,3,0,0.923034662469792,0.8350559937906569,0.9249885522355636,0.8369377310924733,0.1535696107857745,1.0,0.9874419037539204,1.7580906562604488,-0.7580906562604488,0.06966518611500638,0.11365452045457403,0.9802334283428025,0.9926998485847984
66,89,nonlinear_oscillator,168,nonlinear_oscillator,0,0,0.14,0.1325,1.0,1.0,1.0,0.9,0.3847670753526155,2,0.991368132314308,0.989936453773274,0.9998569810235488,0.0026052841922331,0.0,0,0,0,0,0.8270018761423227,0.8406771410681652,0.8291182870817407,0.8428315962180375,0.0229233642291065,1.0,0.9998569810235488,1.6676790172104878,-0.6676790172104878,0.15069099124614282,0.15752862370906406,0.9912263478587381,0.991368132314308
67,326,branching,37,population,0,0,0.5333,0.45,0.0,0.84,1.0,0.9667,0.0724205114965985,62,0.9960072645774316,0.9177971483875592,0.8368405170368618,0.0039184000859405,0.0,0,0,14,12,0.8939085046865988,0.8474455670931396,0.8958514409243721,0.848177043373816,0.2933723371219918,1.0,0.8368405170368616,1.7413540717797384,-0.7413540717797384,0.10209875989083284,0.12533022868756238,0.8334992342614482,0.9960072645774316
68,179,kuramoto,494,nonlinear_oscillator,3,0,0.6856,0.1325,1.0,0.0,1.0,1.0,0.735559606211727,18,0.9999848988496538,0.9705065473738006,0.6848563724449284,0.0582865084410007,0.0,0,0,14,0,0.8049844704100216,0.9279044151368718,0.8105143497099526,0.9298092668573156,0.2658083647453264,1.0,0.6848563724449279,1.7328888855468936,-0.7328888855468936,0.07208048371278197,0.13354045607620701,0.6848460303258825,0.9999848988496538
69,253,gray_scott,353,nonlinear_oscillator,3,0,0.543,0.1524,1.0,1.0,0.8,1.0,0.2796610651314008,130,0.919668441827095,0.7664993690247448,0.773784585280198,0.0701764832452872,0.0,0,0,12,0,0.841055212805451,0.8269188994717924,0.8417752624594025,0.8276239789432183,0.463067162760365,1.0,0.7737845852801983,1.6679741122772436,-0.6679741122772436,0.07861322902164392,0.08568138568847317,0.7116252638544646,0.919668441827095
70,451,gray_scott,209,gray_scott,3,3,0.6,0.4755,1.0,1.0,0.6667,1.0,0.7899589626557713,1,0.9763821520211328,0.9766347195811872,0.9539064148350817,0.0027757916600861,0.0,0,0,12,10,0.8313000603849917,0.844921782362506,0.8351953809367823,0.84888179080209,-0.0004144878713068,1.0,0.9539064148350814,1.6762218427474975,-0.6762218427474977,0.13146036965862673,0.1382712306473839,0.9313771981434404,0.9763821520211328
71,441,nonlinear_oscillator,285,population,0,3,0.3075,0.9366,0.0,0.88,1.0,0.0667,0.3826791905135453,2,0.4916907464237529,0.6347380287253234,0.487090385067992,0.0625099290806516,0.0,0,0,11,4,0.9177284477367308,0.5272227775383901,0.9195857695128836,0.5311824962080063,-0.3399543486933047,0.4916907464237529,0.487090385067992,1.4449512252751209,-0.4449512252751209,-0.4260377013129779,-0.23078486621380756,0.2394978350099142,0.4916907464237529
72,352,branching,15,kuramoto,3,3,0.7989,0.9801,1.0,1.0,1.0,0.8,0.095821180784613,49,0.1291007337303444,0.5862627916364015,0.1433252259085146,0.1865408192718662,0.0,0,0,15,14,0.7879827083397811,0.7384324271758663,0.7895829751573287,0.7399328106674834,0.0107179549352023,0.1291007337303444,0.1433252259085145,1.5264151355156474,-0.5264151355156474,-0.6588819746094368,-0.6341068340274794,0.0185033918268566,0.1291007337303444
73,319,nonlinear_oscillator,352,kuramoto,0,3,0.145,0.8897,0.0,1.0,1.0,1.0,0.7352346234236351,53,0.9999920622009436,0.8270881990294231,0.4632673137330718,0.0755110635220072,0.0,0,0,0,14,0.9125566563050708,0.7682545746718424,0.91440415866118,0.7737535595348897,0.8949349912780796,1.0,0.4632673137330718,1.6808112309769134,-0.6808112309769134,0.08743540589587284,0.159586446712487,0.463263636410226,0.9999920622009436
74,48,nonlinear_oscillator,41,nonlinear_oscillator,0,0,0.2511,0.185,1.0,0.0,0.8667,1.0,0.3764367190846355,7,0.9190637135089816,0.915799404178284,0.9899549671160738,0.0006396233175132,0.0,0,0,5,2,0.8227560086220412,0.9109225979026714,0.8229257268131722,0.9128759959483148,0.0152869583153522,1.0,0.9899549671160736,1.7336786065247125,-0.7336786065247125,0.008141115606310256,0.052224410246625386,0.9098316882843606,0.9190637135089816
75,141,gray_scott,326,kuramoto,3,3,0.9,0.9318,0.86,1.0,0.9667,1.0,0.7081693744648714,0,0.9996551450203728,0.9994030812454006,0.9973171957907496,0.0052570757349673,0.0,0,0,15,15,0.7715397151302803,0.7515837565961168,0.7724445288111155,0.7525913527804693,0.0028029063072304,1.0,0.9973171957907492,1.523123471726397,-0.5231234717263971,0.22811542989009248,0.23809340915717425,0.9969732659895133,0.9996551450203728
76,238,population,449,nonlinear_oscillator,0,0,0.5,0.1875,0.8333,0.0,0.6667,1.0,0.2914788459706877,72,0.96484434242066,0.6340760092933191,0.7206448871853747,0.0444068861543806,0.0,0,0,11,3,0.8535320351046572,0.907780041576334,0.8581897138688549,0.909677634088362,0.2029718206526538,1.0,0.7206448871853746,1.761312076680991,-0.7613120766809913,0.05706430084432601,0.08418830408016442,0.6953101422951835,0.96484434242066
77,370,nonlinear_oscillator,244,branching,0,0,0.1425,0.4,0.0,0.0,1.0,1.0,0.086958231090995,0,0.9730109715865474,0.9693869573789476,0.8678846914095186,0.0084873998680333,0.0,0,0,0,11,0.9229032698498388,0.8816253983228411,0.9247305697144568,0.8834798340353257,0.0120567352685196,1.0,0.8678846914095185,1.80452866817268,-0.8045286681726798,0.05010770173670853,0.07074663750020738,0.8444613268134665,0.9730109715865474
78,362,kuramoto,322,population,0,0,0.3038,0.75,1.0,0.0,1.0,0.4,0.4894248762857976,8,0.9412210371065868,0.6678749272784676,-0.0468022682866959,0.2383989497782123,0.0,0,0,9,8,0.8288427717678609,0.7592489130237,0.8379578686865918,0.7608241164315297,0.0701290918044476,1.0,-0.0468022682866959,1.588091684791561,-0.5880916847915609,0.11237826533872586,0.1471751947108063,-0.04405127949574463,0.9412210371065868
79,4,kuramoto,159,coupled_map_lattice,3,3,0.6114,0.7758,1.0,0.96,1.0,1.0,0.6076454399005521,15,0.9999998781198688,0.9695173122433252,0.9389308202885784,0.0108438680907418,0.0,0,0,14,14,0.8468656715584039,0.8051626335255425,0.8510436020869857,0.8089780789675998,0.297961973422412,1.0,0.9389308202885784,1.6520283050839464,-0.6520283050839464,0.15313420656146493,0.1739857255778956,0.9389307058515669,0.9999998781198688
80,230,nonlinear_oscillator,169,nonlinear_oscillator,0,0,0.2724,0.1997,1.0,1.0,1.0,1.0,0.397623249578802,22,0.9999999913365132,0.956793206651396,0.9866012320966794,0.0128888964227448,0.0,0,0,6,2,0.8341954974958726,0.8311595552198655,0.8373379534617161,0.8342910896095532,0.3872649752135585,1.0,0.9866012320966794,1.665355052715738,-0.6653550527157381,0.16580449384064055,0.16732246497864411,0.9866012235492726,0.9999999913365132
81,140,branching,249,gray_scott,0,3,0.6195,0.9998,0.0,1.0,1.0,1.0,0.5594796324136724,0,0.9999878688684244,0.998534275675735,0.9737749706998532,0.0420430234169019,0.0,0,0,15,15,0.875548480900934,0.7336798644954599,0.8774015072570684,0.734943470933435,0.0132692927420807,1.0,0.9737749706998534,1.6092283453963938,-0.6092283453963938,0.12443938796749043,0.19537369617022748,0.9737631577075586,0.9999878688684244
82,139,nonlinear_oscillator,128,branching,0,3,0.14,0.7392,0.0,1.0,1.0,0.8333,0.3686656060390061,20,0.8609077327090902,0.8894722743484297,0.3817444973123868,0.0200649008623456,0.0,0,0,0,15,0.9235571107612718,0.8277214250987968,0.9254984205731688,0.8335513195627293,0.1685981021368962,1.0,0.3817444973123867,1.7512785358600684,-0.7512785358600684,-0.06264937805218163,-0.014731535220944059,0.3286467896553783,0.8609077327090902
83,243,population,236,gray_scott,3,3,0.5975,0.55,0.96,1.0,0.8,0.5333,0.4790802403228992,26,0.9546206471010684,0.8789654836358122,0.8045101944714037,0.0168241309395705,0.0,0,0,10,9,0.8002322720565231,0.8501868958409476,0.8051173919291119,0.8555969024498465,0.7485988635147189,1.0,0.8045101944714037,1.650419167897471,-0.6504191678974709,0.10443375126012078,0.12941106315233297,0.7680020424456978,0.9546206471010684
84,122,branching,138,branching,0,0,0.5226,0.2,0.12,0.0,1.0,1.0,0.7687314821324835,0,0.9999820982417214,0.9935970708918392,0.759242147429439,0.022182930873768,0.0,0,0,13,4,0.8863832284531604,0.8965415855971746,0.8879945177678434,0.8982571509919177,0.0289948489601868,1.0,0.759242147429439,1.782924814050335,-0.7829248140503351,0.10344051264454679,0.1085196912165538,0.7592285556600408,0.9999820982417214
85,334,population,81,nonlinear_oscillator,0,0,0.4996,0.1125,1.0,1.0,0.3667,1.0,0.6649647893949804,200,0.8076811498789974,0.8122095812416018,0.6041636522815261,0.1015388207387178,0.0,0,0,10,0,0.872724870775845,0.8365509307992071,0.8729112269587778,0.8367284390649468,-0.0257707948316957,1.0,0.604163652281526,1.709275801575052,-0.709275801575052,-0.06504372089684762,-0.04695675090852858,0.4879715933898378,0.8076811498789974
86,90,kuramoto,3,population,3,0,0.5965,0.4,1.0,0.0,1.0,0.8667,0.5337540896067947,3,0.9632551734878454,0.9689693059217552,0.931380047137486,0.025883898691573,0.0,0,0,13,11,0.833429413701692,0.9111351335658516,0.8379056876461728,0.9126839857245924,0.010902181717642,1.0,0.9313800471374862,1.7445645472675435,-0.7445645472675435,0.052120039921993766,0.09097289985407353,0.8971566488885367,0.9632551734878454
87,488,branching,142,branching,3,0,0.5977,0.6601,0.9,0.0,1.0,1.0,0.5804421930626634,0,0.9999539873896908,0.9957959230797482,0.955323525041332,0.0023063131539014,0.0,0,0,13,15,0.8228056849819911,0.8502076131903243,0.8249711449743736,0.8519188548501269,0.0369701311968475,1.0,0.955323525041332,1.6730132981723154,-0.6730132981723154,0.14974637419936643,0.16344733830353309,0.955279568112255,0.9999539873896908
88,211,population,300,population,3,3,0.5,0.6,0.92,1.0,0.8,0.3333,0.6252533174426714,79,0.9022861827806652,0.8651738128349087,0.7787369371527257,0.0340699540224936,0.0,0,0,10,9,0.8128174234286728,0.8266275256099097,0.813931677115981,0.8278293804761205,0.2528349097383966,1.0,0.7787369371527258,1.6394449490385825,-0.6394449490385825,0.07565865717075548,0.08256370826137394,0.7026435784138397,0.9022861827806652
89,145,kuramoto,342,branching,0,3,0.4477,0.5997,1.0,0.85,0.4667,1.0,0.2011834728966662,1,0.8423785854584844,0.6549533508123673,0.6608816761091552,0.0876316241435846,0.0,0,0,7,13,0.8472936177748535,0.8294551064433283,0.851060205667916,0.8325929111983847,-0.111559471989184,1.0,0.6608816761091553,1.6767487242181818,-0.6767487242181818,-0.004915032316369028,0.004004223349393543,0.5567125714762624,0.8423785854584844
90,248,branching,290,population,0,3,0.5919,0.5,0.5,0.95,1.0,0.7,0.2600989706543797,1,0.751425022417348,0.7162199261698597,0.7404322010908534,0.0480241908745923,0.0,0,0,13,10,0.8431001370006888,0.8272477486980987,0.8454692922974587,0.831370114174522,-0.2243988456738439,0.751425022417348,0.7404322010908534,1.6703478856987874,-0.6703478856987874,-0.09167511458334077,-0.08374892043204574,0.5563792833032208,0.751425022417348
91,495,nonlinear_oscillator,496,population,0,3,0.1125,0.55,1.0,0.975,1.0,0.4333,0.1671206459642667,6,0.944764515605154,0.6701934813374189,0.6892175846544668,0.0911110327696323,0.0,0,0,0,8,0.8424645871714623,0.7939890871613772,0.8456120416481043,0.7968882184712033,0.0333166583614339,1.0,0.6892175846544669,1.6364536743328395,-0.6364536743328395,0.10229992843369162,0.1265376784387342,0.6511483175126315,0.944764515605154
92,413,nonlinear_oscillator,339,nonlinear_oscillator,0,0,0.3125,0.1975,0.0,0.0,1.0,1.0,0.3448591280034442,200,0.8314399595889916,0.820928356992991,0.9207081686801276,0.0123400099266443,0.0,0,0,12,4,0.9241395652111204,0.9176682196945308,0.9258857959344904,0.9193781091576264,0.0145727792818385,1.0,0.920708168680128,1.8418077849056511,-0.8418077849056511,-0.09269960562212876,-0.08946393286383403,0.7655135625606598,0.8314399595889916
93,177,kuramoto,47,nonlinear_oscillator,0,0,0.2037,0.1525,1.0,0.0,1.0,1.0,0.3443652644496916,41,0.9999159058406086,0.9275070486557244,0.9934627173763632,0.0038259525031302,0.0,0,0,2,0,0.8274260824738299,0.9242993184420604,0.8306476499375978,0.926170302736264,0.4486871478344062,1.0,0.9934627173763632,1.7517254009158902,-0.7517254009158902,0.07561658739854826,0.12405320538266351,0.9933791729642587,0.9999159058406086
94,94,kuramoto,474,kuramoto,3,0,0.8916,0.6477,1.0,0.0,1.0,1.0,0.3661353567843786,60,0.9999549277882342,0.8665976659583133,0.6424636941220706,0.0168668244331934,0.0,0,0,14,14,0.7446033837505381,0.8808567473322169,0.747651780279722,0.8826261142104245,0.6636008770759347,1.0,0.6424636941220708,1.625460131082755,-0.625460131082755,0.11909818045601739,0.18722486224685675,0.6424347368623974,0.9999549277882342
95,479,nonlinear_oscillator,234,gray_scott,0,3,0.1525,1.0,1.0,0.66,1.0,1.0,0.2647551678844116,60,0.9999976183846828,0.8473978343213738,0.1919400827248887,0.0931504139078736,0.0,0,0,0,16,0.8281877641617704,0.7627434402423408,0.8306225482614065,0.7642945282855502,0.7614512236701205,1.0,0.1919400827248888,1.5909312044041113,-0.5909312044041113,0.1718098542229124,0.20453201618262717,0.19193962559744768,0.9999976183846828
96,287,coupled_map_lattice,291,nonlinear_oscillator,0,0,0.325,0.1525,0.9,0.0,1.0,1.0,0.3211917500859451,55,0.9997415027697752,0.8987851766331452,0.9525269668317816,0.0183596697136557,0.0,0,0,9,0,0.8467671070124905,0.9141731507986612,0.8495261604886131,0.9160042918501916,0.499403700291457,1.0,0.9525269668317816,1.7609402578111517,-0.7609402578111517,0.08556835197111401,0.11927137386419939,0.9522807412491412,0.9997415027697752
97,95,gray_scott,60,kuramoto,3,3,0.9454,0.7134,0.6,1.0,1.0,1.0,0.7215243508949113,0,0.9999978193740128,0.9999759098292424,0.9455982191716656,0.0234132421501887,0.0,0,0,15,15,0.7615517281320288,0.8024767868103635,0.7622452347597928,0.8027171336360225,0.0002092475704508,1.0,0.9455982191716654,1.5640285149423925,-0.5640285149423923,0.19752103256364928,0.21798356190281665,0.9455961571756154,0.9999978193740128
98,185,coupled_map_lattice,138,kuramoto,3,0,0.5333,0.184,0.98,1.0,0.7,1.0,0.4332768197525544,8,0.925897258538822,0.9283757365417232,0.7980360572664458,0.011271670216102,0.0,0,0,11,0,0.817405381073608,0.829625845272459,0.8217440741886115,0.8341228162641265,0.0427805827161149,1.0,0.7980360572664458,1.647031226346067,-0.6470312263460669,0.09627141326636302,0.10238164536578853,0.7388993976381325,0.925897258538822
99,420,nonlinear_oscillator,49,coupled_map_lattice,0,3,0.1075,0.8611,1.0,1.0,1.0,1.0,0.3345573591697527,22,0.9999999961702338,0.9629075134874792,0.3415561111621396,0.1269948551698303,0.0,0,0,0,14,0.8438789827642788,0.802152827683203,0.8466286580039803,0.8047670516824035,0.3229374906178711,1.0,0.3415561111621397,1.6460318104474818,-0.6460318104474818,0.15612101340595508,0.17698409094649292,0.34155610985405954,0.9999999961702338
100,197,kuramoto,353,branching,3,0,0.4999,0.5294,1.0,0.08,1.0,1.0,0.7080164466214275,0,0.9999722805865808,0.9981412760050778,0.9581672192662724,0.0012559657332925,0.0,0,0,13,13,0.8284877633254217,0.8810892975050089,0.8305674420692044,0.8826938358164,0.0173020209088516,1.0,0.9581672192662726,1.7095770608304306,-0.7095770608304306,0.11888298308157197,0.14518375017136553,0.9581406594329969,0.9999722805865808
101,307,gray_scott,397,branching,3,0,0.5043,0.6546,1.0,0.0,1.0,1.0,0.4432402146496514,0,0.9999719168713228,0.999968869539417,0.8869711776118987,0.0066500314102529,0.0,0,0,13,15,0.8313665371923875,0.855899989673604,0.8315404716087762,0.857689712491035,4.923139103829577e-06,1.0,0.8869711776118985,1.6872665268659914,-0.6872665268659914,0.14407192719771877,0.1563386534383271,0.8869462686861849,0.9999719168713228
102,191,gray_scott,389,branching,3,3,0.749,0.5874,1.0,0.9,0.8333,1.0,0.2323593694250595,0,0.9107180671687546,0.9350640125597772,0.844055178055293,0.0392039722158393,0.0,0,0,13,13,0.8224988657582363,0.8524749611215311,0.8245553876292698,0.8544011135423033,-0.0643735063630012,1.0,0.8440551780552926,1.6749738268797674,-0.6749738268797674,0.05824310604722349,0.0732311537288709,0.7686963003422954,0.9107180671687546
103,472,nonlinear_oscillator,88,nonlinear_oscillator,0,0,0.115,0.1225,1.0,1.0,1.0,1.0,0.76905607428992,1,0.99999998507933,0.997641081995712,0.9998660157270464,0.0086156378481312,0.0,0,0,0,0,0.8420870231128091,0.8388996082724615,0.8445976409504672,0.8414037979718044,0.0235549055183984,1.0,0.999866015727046,1.6809866313852706,-0.6809866313852706,0.15791296196652083,0.15950666938669467,0.9998660008083755,0.99999998507933
104,406,population,382,branching,2,0,0.4996,0.2,0.88,0.0,0.9333,1.0,0.612232215522692,18,0.9950773038694968,0.9689026825670304,0.7933251274139338,0.0014041704782401,0.0,0,0,13,3,0.8638790723548502,0.8933782638754375,0.8693461010767578,0.8950711989672588,0.2406072295312472,1.0,0.7933251274139344,1.7572573362302877,-0.7572573362302877,0.10169903999405927,0.11644863575435294,0.7894198288789822,0.9950773038694968
105,287,nonlinear_oscillator,296,nonlinear_oscillator,0,0,0.1425,0.1724,0.0,1.0,1.0,1.0,0.4118455430004182,50,0.9999422654147077,0.8859500753814467,0.997075672212266,0.0057754710566291,0.0,0,0,0,0,0.9195913920195424,0.8155280984834011,0.9215509198282252,0.8192886463602203,0.646695111095909,1.0,0.997075672212266,1.7351194905029437,-0.7351194905029435,0.08035087339516522,0.13238252016323582,0.9970181064618258,0.9999422654147077
