domain,sys_idx,process_regime,dominant_operator,operator_continuity,operator_rupture,operator_curvature,transition_smoothness,recursive_closure,operator_reversibility,compositional_stability,operator_neighborhood_entropy
cellular_automata,255,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0044,0.0044,9.5e-05,0.0
cellular_automata,256,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,8e-06,0.0
cellular_automata,257,CL,op_diffusion,1.0,0.0,0.0,1.0,0.3077,0.3077,0.00234,0.0
cellular_automata,258,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,3.9e-05,0.0
cellular_automata,259,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,3.3e-05,0.0
cellular_automata,260,RG,op_diffusion,1.0,0.0,0.007527,1.0,0.0199,0.0199,0.000735,0.0
cellular_automata,261,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0455,0.0455,0.000503,0.0
cellular_automata,262,RG,op_diffusion,1.0,0.0,0.029032,1.0,0.0199,0.0199,0.000245,0.0
cellular_automata,263,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,5e-06,0.0
cellular_automata,264,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0096,0.0096,0.00024,0.0
cellular_automata,265,CL,op_diffusion,1.0,0.0,0.0,1.0,0.2258,0.2258,0.002314,0.0
cellular_automata,266,RG,op_diffusion,0.0,1.0,0.0,0.9998,0.1589,0.1589,0.012407,0.0
cellular_automata,267,RG,op_diffusion,0.8667,0.1333,0.026967,1.0,0.0309,0.0309,0.000396,0.5665
cellular_automata,268,CL,op_diffusion,1.0,0.0,0.0,1.0,0.1765,0.1765,0.021523,0.0
cellular_automata,269,RG,op_diffusion,1.0,0.0,0.030107,1.0,0.0265,0.0265,0.000469,0.0
cellular_automata,270,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,3.4e-05,0.0
cellular_automata,271,RG,op_diffusion,1.0,0.0,0.0,1.0,0.4222,0.4222,0.001713,0.0
cellular_automata,272,CL,op_diffusion,1.0,0.0,0.0,1.0,0.3333,0.3333,0.003016,0.0
cellular_automata,273,CL,op_diffusion,0.2,0.8,0.025186,0.9999,0.0,0.0,3.3e-05,0.7219
cellular_automata,274,RG,op_diffusion,0.2667,0.7333,0.037054,0.9954,0.4172,0.4172,0.002942,0.8366
cellular_automata,275,RG,op_diffusion,1.0,0.0,0.029032,1.0,0.0199,0.0199,0.00023,0.0
cellular_automata,276,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0541,0.0541,0.008978,0.0
cellular_automata,277,RG,op_diffusion,1.0,0.0,0.010887,1.0,0.0132,0.0132,0.000163,0.0
cellular_automata,278,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0795,0.0795,0.000817,0.0
cellular_automata,279,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,4e-06,0.0
cellular_automata,280,RG,op_diffusion,1.0,0.0,0.0,1.0,0.0331,0.0331,0.000602,0.0
cellular_automata,281,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0954,0.0954,0.000303,0.0
cellular_automata,282,CL,op_diffusion,0.6333,0.3667,0.039462,0.9997,0.0927,0.0927,0.001422,0.9481
cellular_automata,283,CL,op_diffusion,1.0,0.0,0.0,1.0,0.1377,0.1377,0.001201,0.0
cellular_automata,284,RG,op_diffusion,1.0,0.0,0.010887,1.0,0.0132,0.0132,0.000419,0.0
cellular_automata,285,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,3.8e-05,0.0
cellular_automata,286,RG,op_diffusion,1.0,0.0,0.0,1.0,0.0248,0.0248,0.000257,0.0
cellular_automata,287,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0751,0.0751,0.001848,0.0
cellular_automata,288,CL,op_diffusion,1.0,0.0,0.0,1.0,0.1104,0.1104,0.000914,0.0
cellular_automata,289,RG,op_diffusion,1.0,0.0,0.029704,1.0,0.0199,0.0199,0.000461,0.0
cellular_automata,290,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
cellular_automata,291,CL,op_diffusion,0.8667,0.1333,0.026967,1.0,0.0155,0.0155,0.000529,0.5665
cellular_automata,292,CL,op_diffusion,1.0,0.0,0.0,1.0,0.1646,0.1646,0.000883,0.0
cellular_automata,293,CL,op_diffusion,1.0,0.0,0.0,1.0,0.1642,0.1642,0.002166,0.0
cellular_automata,294,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,4.8e-05,0.0
cellular_automata,295,CL,op_diffusion,1.0,0.0,0.0,1.0,0.1852,0.1852,0.002672,0.0
cellular_automata,296,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,3.6e-05,0.0
cellular_automata,297,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,6.3e-05,0.0
cellular_automata,298,RG,op_diffusion,0.3,0.7,0.033057,0.9978,0.3775,0.3775,0.00212,0.8813
cellular_automata,299,RG,op_diffusion,1.0,0.0,0.007527,1.0,0.0199,0.0199,0.000212,0.0
cellular_automata,300,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,3.5e-05,0.0
cellular_automata,301,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,6e-06,0.0
cellular_automata,302,CL,op_diffusion,0.9,0.1,0.018534,1.0,0.0318,0.0318,0.000372,0.469
cellular_automata,303,CL,op_diffusion,1.0,0.0,0.0,1.0,0.106,0.106,0.000907,0.0
cellular_automata,304,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0828,0.0828,0.006773,0.0
cellular_automata,305,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,6e-06,0.0
cellular_automata,306,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0053,0.0053,0.000133,0.0
cellular_automata,307,CL,op_diffusion,1.0,0.0,0.0,1.0,0.2086,0.2086,0.016415,0.0
cellular_automata,308,CL,op_diffusion,1.0,0.0,0.0,1.0,0.3333,0.3333,0.002414,0.0
cellular_automata,309,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,1.3e-05,0.0
cellular_automata,310,CL,op_diffusion,0.4667,0.5333,0.096588,0.9999,0.0132,0.0132,0.000669,0.8632
cellular_automata,311,CL,op_diffusion,0.9333,0.0667,0.009795,1.0,0.0762,0.0762,0.004973,0.3534
cellular_automata,312,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,6.2e-05,0.0
cellular_automata,313,CL,op_diffusion,1.0,0.0,0.0,1.0,0.2649,0.2649,0.002727,0.0
cellular_automata,314,CL,op_diffusion,1.0,0.0,0.003898,1.0,0.0088,0.0088,0.000959,0.0
cellular_automata,315,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,5e-05,0.0
cellular_automata,316,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0679,0.0679,0.00075,0.0
cellular_automata,317,CL,op_diffusion,1.0,0.0,0.0,1.0,0.1563,0.1563,0.001628,0.0
cellular_automata,318,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,3.7e-05,0.0
cellular_automata,319,RG,op_diffusion,0.3667,0.6333,0.036555,0.9999,0.0728,0.0728,0.000545,0.9481
cellular_automata,320,CL,op_diffusion,1.0,0.0,0.0,1.0,0.04,0.04,0.003556,0.0
cellular_automata,321,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,0.000113,0.0
cellular_automata,322,CL,op_diffusion,1.0,0.0,0.010887,1.0,0.0099,0.0099,0.000772,0.0
cellular_automata,323,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,5e-06,0.0
cellular_automata,324,CL,op_diffusion,1.0,0.0,0.007527,1.0,0.0,0.0,1e-05,0.0
cellular_automata,325,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0044,0.0044,0.000121,0.0
cellular_automata,326,CL,op_diffusion,1.0,0.0,0.0,1.0,0.1589,0.1589,0.001339,0.0
cellular_automata,327,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0066,0.0066,8e-05,0.0
cellular_automata,328,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0695,0.0695,0.000571,0.0
cellular_automata,329,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,9e-06,0.0
cellular_automata,330,CL,op_diffusion,1.0,0.0,0.0,1.0,0.2813,0.2813,0.002246,0.0
cellular_automata,331,CL,op_diffusion,1.0,0.0,0.0,1.0,0.1046,0.1046,0.001228,0.0
cellular_automata,332,RG,op_diffusion,1.0,0.0,0.0,1.0,0.0212,0.0212,0.000304,0.0
cellular_automata,333,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,5.5e-05,0.0
cellular_automata,334,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0066,0.0066,0.000172,0.0
cellular_automata,335,CL,op_diffusion,0.9,0.1,0.014167,1.0,0.0144,0.0144,0.000293,0.469
cellular_automata,336,RG,op_diffusion,0.4667,0.5333,0.039179,0.9999,0.0662,0.0662,0.001074,0.9968
cellular_automata,337,CL,op_diffusion,1.0,0.0,0.007527,1.0,0.0,0.0,2e-05,0.0
cellular_automata,338,CL,op_diffusion,1.0,0.0,0.010887,1.0,0.0,0.0,9e-06,0.0
cellular_automata,339,CL,op_diffusion,1.0,0.0,0.010887,1.0,0.0,0.0,8e-06,0.0
cellular_automata,340,CL,op_diffusion,1.0,0.0,0.0,1.0,0.173,0.173,0.00954,0.0
cellular_automata,341,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,3.5e-05,0.0
cellular_automata,342,CL,op_diffusion,1.0,0.0,0.0,1.0,0.064,0.064,0.002677,0.0
cellular_automata,343,RG,op_diffusion,0.6333,0.3667,0.036555,0.9999,0.0728,0.0728,0.000498,0.9481
cellular_automata,344,CL,op_diffusion,1.0,0.0,0.0,1.0,0.2188,0.2188,0.001753,0.0
cellular_automata,345,RG,op_diffusion,0.8,0.2,0.030022,1.0,0.0464,0.0464,0.000408,0.7219
cellular_automata,346,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0503,0.0503,0.004815,0.0
cellular_automata,347,CL,op_diffusion,1.0,0.0,0.010887,1.0,0.0079,0.0079,0.000208,0.0
cellular_automata,348,RG,op_diffusion,1.0,0.0,0.029032,1.0,0.0265,0.0265,0.000283,0.0
cellular_automata,349,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,2.6e-05,0.0
cellular_automata,350,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,5.7e-05,0.0
cellular_automata,351,CL,op_diffusion,1.0,0.0,0.0,1.0,0.1854,0.1854,0.005073,0.0
cellular_automata,352,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0026,0.0026,8.1e-05,0.0
cellular_automata,353,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0099,0.0099,0.000155,0.0
cellular_automata,354,CL,op_diffusion,1.0,0.0,0.010887,1.0,0.0,0.0,1e-05,0.0
cellular_automata,355,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0795,0.0795,0.006222,0.0
cellular_automata,356,CL,op_diffusion,1.0,0.0,0.0,1.0,0.3889,0.3889,0.002532,0.0
cellular_automata,357,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,6.4e-05,0.0
cellular_automata,358,CL,op_diffusion,1.0,0.0,0.0,1.0,0.1589,0.1589,0.002277,0.0
cellular_automata,359,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,5.8e-05,0.0
cellular_automata,360,RG,op_diffusion,0.9667,0.0333,0.005072,1.0,0.0397,0.0397,0.00052,0.2108
cellular_automata,361,RG,op_diffusion,1.0,0.0,0.0,1.0,0.0199,0.0199,0.000291,0.0
cellular_automata,362,CL,op_diffusion,1.0,0.0,0.0,1.0,0.1104,0.1104,0.004697,0.0
cellular_automata,363,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,9e-06,0.0
cellular_automata,364,CL,op_diffusion,1.0,0.0,0.0,1.0,0.1947,0.1947,0.001078,0.0
cellular_automata,365,CL,op_diffusion,1.0,0.0,0.0,0.9999,0.4348,0.4348,0.001982,0.0
cellular_automata,366,CL,op_diffusion,1.0,0.0,0.0,1.0,0.1442,0.1442,0.013177,0.0
cellular_automata,367,CL,op_diffusion,0.4,0.6,0.037779,0.9999,0.0185,0.0185,0.000414,0.971
cellular_automata,368,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,4.1e-05,0.0
cellular_automata,369,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0748,0.0748,0.001276,0.0
cellular_automata,370,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,4.2e-05,0.0
cellular_automata,371,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,5e-06,0.0
cellular_automata,372,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,6.4e-05,0.0
cellular_automata,373,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,2.5e-05,0.0
cellular_automata,374,RG,op_diffusion,1.0,0.0,0.0,1.0,0.3179,0.3179,0.012132,0.0
cellular_automata,375,CL,op_diffusion,0.8667,0.1333,0.01819,1.0,0.0,0.0,8.5e-05,0.5665
cellular_automata,376,RG,op_diffusion,1.0,0.0,0.0,1.0,0.405,0.405,0.002136,0.0
cellular_automata,377,CL,op_diffusion,1.0,0.0,0.0,1.0,0.1258,0.1258,0.004461,0.0
cellular_automata,378,RG,op_diffusion,1.0,0.0,0.0,1.0,0.1921,0.1921,0.004667,0.0
cellular_automata,379,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
cellular_automata,380,CL,op_diffusion,0.9333,0.0667,0.009795,1.0,0.0,0.0,5.3e-05,0.3534
cellular_automata,381,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,3.4e-05,0.0
cellular_automata,382,CL,op_diffusion,0.3333,0.6667,0.040718,0.9997,0.048,0.048,0.00075,0.6998
cellular_automata,383,CL,op_diffusion,1.0,0.0,0.0,1.0,0.039,0.039,0.000773,0.0
cellular_automata,384,CL,op_diffusion,1.0,0.0,0.0,1.0,0.2649,0.2649,0.000404,0.0
cellular_automata,385,CL,op_diffusion,1.0,0.0,0.0,1.0,0.1192,0.1192,0.001485,0.0
cellular_automata,386,CL,op_diffusion,1.0,0.0,0.0,1.0,0.2225,0.2225,0.0018,0.0
cellular_automata,387,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0839,0.0839,0.001321,0.0
cellular_automata,388,RG,op_diffusion,0.9667,0.0333,0.034883,1.0,0.0331,0.0331,0.000329,0.2108
cellular_automata,389,RG,op_diffusion,0.7,0.3,0.033057,0.9999,0.0538,0.0538,0.000465,0.8813
cellular_automata,390,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0689,0.0689,0.000776,0.0
cellular_automata,391,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,0.000124,0.0
cellular_automata,392,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0044,0.0044,9.5e-05,0.0
cellular_automata,393,CL,op_diffusion,1.0,0.0,0.0,1.0,0.2222,0.2222,0.00313,0.0
cellular_automata,394,CL,op_diffusion,1.0,0.0,0.0,1.0,0.1786,0.1786,0.00219,0.0
cellular_automata,395,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,0.000128,0.0
cellular_automata,396,CL,op_diffusion,1.0,0.0,0.0,1.0,0.1192,0.1192,0.004783,0.0
cellular_automata,397,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,3.6e-05,0.0
cellular_automata,398,CL,op_diffusion,1.0,0.0,0.007527,1.0,0.0,0.0,3.9e-05,0.0
cellular_automata,399,CL,op_diffusion,1.0,0.0,0.0,1.0,0.1404,0.1404,0.0047,0.0
cellular_automata,400,CL,op_diffusion,1.0,0.0,0.007527,1.0,0.0,0.0,3.4e-05,0.0
cellular_automata,401,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,1e-05,0.0
cellular_automata,402,CL,op_diffusion,1.0,0.0,0.0,1.0,0.1457,0.1457,0.002455,0.0
cellular_automata,403,CL,op_diffusion,0.8667,0.1333,0.026967,1.0,0.0278,0.0278,0.000635,0.5665
cellular_automata,404,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,0.000156,0.0
cellular_automata,405,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0722,0.0722,0.005079,0.0
cellular_automata,406,CL,op_diffusion,1.0,0.0,0.0,1.0,0.1667,0.1667,0.002118,0.0
cellular_automata,407,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,4.7e-05,0.0
cellular_automata,408,RG,op_diffusion,1.0,0.0,0.0,1.0,0.0331,0.0331,0.0003,0.0
cellular_automata,409,CL,op_diffusion,1.0,0.0,0.010887,1.0,0.0079,0.0079,0.000209,0.0
cellular_automata,410,CL,op_diffusion,0.1,0.9,0.026509,1.0,0.0,0.0,1.6e-05,0.469
cellular_automata,411,CL,op_diffusion,1.0,0.0,0.0,1.0,0.1873,0.1873,0.001216,0.0
cellular_automata,412,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,6.6e-05,0.0
cellular_automata,413,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,0.0001,0.0
cellular_automata,414,CL,op_diffusion,1.0,0.0,0.0,1.0,0.101,0.101,0.000636,0.0
cellular_automata,415,RG,op_diffusion,1.0,0.0,0.0,1.0,0.2583,0.2583,0.003816,0.0
cellular_automata,416,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,2.5e-05,0.0
cellular_automata,417,RG,op_diffusion,1.0,0.0,0.030107,1.0,0.0265,0.0265,0.000294,0.0
cellular_automata,418,RG,op_diffusion,0.7,0.3,0.033057,0.9999,0.0596,0.0596,0.000502,0.8813
cellular_automata,419,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,0.000124,0.0
cellular_automata,420,CL,op_diffusion,0.1667,0.8333,0.046913,1.0,0.0,0.0,6e-06,0.65
cellular_automata,421,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,3.8e-05,0.0
cellular_automata,422,RG,op_diffusion,1.0,0.0,0.0,1.0,0.0265,0.0265,0.00064,0.0
cellular_automata,423,RG,op_diffusion,0.8667,0.1333,0.054211,1.0,0.053,0.053,0.000959,0.5665
cellular_automata,424,CL,op_diffusion,1.0,0.0,0.0,1.0,0.3333,0.3333,0.001758,0.0
cellular_automata,425,RG,op_diffusion,1.0,0.0,0.0,1.0,0.2503,0.2503,0.001387,0.0
cellular_automata,426,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,3.9e-05,0.0
cellular_automata,427,CL,op_diffusion,1.0,0.0,0.0,1.0,0.1148,0.1148,0.001186,0.0
cellular_automata,428,RG,op_diffusion,0.7333,0.2667,0.082635,1.0,0.0662,0.0662,0.000705,0.8366
cellular_automata,429,CL,op_diffusion,1.0,0.0,0.0,1.0,0.8,0.8,0.00697,0.0
cellular_automata,430,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0682,0.0682,0.001181,0.0
cellular_automata,431,CL,op_diffusion,0.2667,0.7333,0.030783,0.9999,0.0477,0.0477,0.005128,0.8366
cellular_automata,432,RG,op_diffusion,1.0,0.0,0.007527,1.0,0.0199,0.0199,0.000212,0.0
cellular_automata,433,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,7e-06,0.0
cellular_automata,434,CL,op_diffusion,1.0,0.0,0.0,1.0,0.1818,0.1818,0.002042,0.0
cellular_automata,435,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,9.5e-05,0.0
cellular_automata,436,CL,op_diffusion,1.0,0.0,0.0,1.0,0.2857,0.2857,0.002283,0.0
cellular_automata,437,RG,op_diffusion,1.0,0.0,0.0,1.0,0.0265,0.0265,0.001538,0.0
cellular_automata,438,RG,op_diffusion,1.0,0.0,0.007527,1.0,0.0199,0.0199,0.000334,0.0
cellular_automata,439,RG,op_diffusion,1.0,0.0,0.029032,1.0,0.0199,0.0199,0.0008,0.0
cellular_automata,440,CL,op_diffusion,0.6667,0.3333,0.037763,0.9997,0.0,0.0,0.000171,0.9183
cellular_automata,441,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,3.7e-05,0.0
cellular_automata,442,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0411,0.0411,0.00109,0.0
cellular_automata,443,CL,op_diffusion,0.4,0.6,0.037779,0.9998,0.0508,0.0508,0.000481,0.971
cellular_automata,444,CL,op_diffusion,1.0,0.0,0.0,1.0,0.2222,0.2222,0.002149,0.0
cellular_automata,445,CL,op_diffusion,1.0,0.0,0.0,1.0,0.1159,0.1159,0.000353,0.0
cellular_automata,446,CL,op_diffusion,1.0,0.0,0.0,1.0,0.2,0.2,0.002007,0.0
cellular_automata,447,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0088,0.0088,0.000115,0.0
cellular_automata,448,CL,op_diffusion,1.0,0.0,0.0,1.0,0.1148,0.1148,0.000972,0.0
cellular_automata,449,CL,op_diffusion,1.0,0.0,0.0,1.0,0.2,0.2,0.001695,0.0
cellular_automata,450,RG,op_diffusion,1.0,0.0,0.0,1.0,0.7351,0.7351,0.002958,0.0
cellular_automata,451,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,0.000315,0.0
cellular_automata,452,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,3.4e-05,0.0
cellular_automata,453,CL,op_diffusion,0.8333,0.1667,0.021863,1.0,0.0,0.0,0.000215,0.65
cellular_automata,454,CL,op_diffusion,1.0,0.0,0.0,1.0,0.4444,0.4444,0.030162,0.0
cellular_automata,455,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0066,0.0066,0.000106,0.0
cellular_automata,456,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0151,0.0151,0.000272,0.0
cellular_automata,457,RG,op_diffusion,0.8667,0.1333,0.026967,1.0,0.0442,0.0442,0.00046,0.5665
cellular_automata,458,RG,op_diffusion,0.9333,0.0667,0.009795,1.0,0.0397,0.0397,0.000624,0.3534
cellular_automata,459,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,0.000159,0.0
cellular_automata,460,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,3.8e-05,0.0
cellular_automata,461,RG,op_diffusion,1.0,0.0,0.016801,1.0,0.0199,0.0199,0.001143,0.0
cellular_automata,462,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,4e-05,0.0
cellular_automata,463,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,3.6e-05,0.0
cellular_automata,464,CL,op_diffusion,0.4333,0.5667,0.045209,0.9999,0.0,0.0,1.5e-05,0.9871
cellular_automata,465,CL,op_diffusion,1.0,0.0,0.007527,1.0,0.0,0.0,3.4e-05,0.0
cellular_automata,466,RG,op_diffusion,1.0,0.0,0.0,1.0,0.0248,0.0248,0.000707,0.0
cellular_automata,467,RG,op_diffusion,1.0,0.0,0.016801,1.0,0.0199,0.0199,0.000331,0.0
cellular_automata,468,CL,op_diffusion,1.0,0.0,0.0,1.0,0.2222,0.2222,0.00215,0.0
cellular_automata,469,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0492,0.0492,0.001057,0.0
cellular_automata,470,CL,op_diffusion,1.0,0.0,0.0,1.0,0.2813,0.2813,0.002177,0.0
cellular_automata,471,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0762,0.0762,0.000948,0.0
cellular_automata,472,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,6e-06,0.0
cellular_automata,473,CL,op_diffusion,0.9,0.1,0.014167,1.0,0.0132,0.0132,0.00031,0.469
cellular_automata,474,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,7.2e-05,0.0
cellular_automata,475,CL,op_diffusion,0.1,0.9,0.026509,1.0,0.0,0.0,0.0,0.469
cellular_automata,476,CL,op_diffusion,0.6333,0.3667,0.036555,0.9999,0.0574,0.0574,0.001468,0.9481
cellular_automata,477,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,0.000278,0.0
cellular_automata,478,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,2.8e-05,0.0
cellular_automata,479,CL,op_diffusion,1.0,0.0,0.010887,1.0,0.0099,0.0099,0.000772,0.0
cellular_automata,480,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0556,0.0556,0.001661,0.0
cellular_automata,481,RG,op_diffusion,0.9,0.1,0.022632,1.0,0.0397,0.0397,0.000364,0.469
cellular_automata,482,RG,op_diffusion,1.0,0.0,0.0,1.0,0.0199,0.0199,0.000342,0.0
cellular_automata,483,CL,op_diffusion,1.0,0.0,0.007527,1.0,0.0,0.0,2.9e-05,0.0
cellular_automata,484,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,4.9e-05,0.0
cellular_automata,485,RG,op_diffusion,0.9667,0.0333,0.012912,1.0,0.0397,0.0397,0.000366,0.2108
cellular_automata,486,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,5e-06,0.0
cellular_automata,487,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,3.4e-05,0.0
cellular_automata,488,RG,op_diffusion,1.0,0.0,0.007527,1.0,0.0199,0.0199,0.000213,0.0
cellular_automata,489,CL,op_diffusion,0.7,0.3,0.035686,0.9998,0.0,0.0,0.000183,0.8813
cellular_automata,490,CL,op_diffusion,1.0,0.0,0.0,1.0,0.2353,0.2353,0.017158,0.0
cellular_automata,491,CL,op_diffusion,1.0,0.0,0.0,1.0,0.1695,0.1695,0.002047,0.0
cellular_automata,492,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0649,0.0649,0.00076,0.0
cellular_automata,493,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,8.2e-05,0.0
cellular_automata,494,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,3.5e-05,0.0
cellular_automata,495,RG,op_diffusion,1.0,0.0,0.0,1.0,0.6358,0.6358,0.002185,0.0
cellular_automata,496,CL,op_diffusion,1.0,0.0,0.0,1.0,0.0,0.0,3.7e-05,0.0
cellular_automata,497,RG,op_diffusion,0.8667,0.1333,0.054211,1.0,0.053,0.053,0.00348,0.5665
cellular_automata,498,RG,op_diffusion,1.0,0.0,0.023656,1.0,0.0265,0.0265,0.000709,0.0
cellular_automata,499,RG,op_diffusion,1.0,0.0,0.030107,1.0,0.0265,0.0265,0.000298,0.0
population,0,CG,op_hierarchical_nesting,0.9333,0.0667,0.01427,0.9998,0.35,0.35,0.060052,0.3534
population,1,CG,op_hierarchical_nesting,0.6333,0.3667,0.053258,0.9997,0.5,0.5,0.090158,0.9481
population,2,RG,op_hierarchical_nesting,1.0,0.0,0.0,0.9999,0.3,0.3,0.039352,0.0
population,3,CG,op_hierarchical_nesting,0.8667,0.1333,0.026501,0.9997,0.4,0.4,0.096119,0.5665
population,4,RG,op_hierarchical_nesting,1.0,0.0,0.0,0.9999,0.3,0.3,0.040837,0.0
population,5,RG,op_hierarchical_nesting,1.0,0.0,0.0,1.0,0.2,0.2,0.027162,0.0
population,6,CH,op_hierarchical_nesting,0.9333,0.0667,0.00693,0.9999,0.3415,0.3415,0.128806,0.3534
population,7,CH,op_hierarchical_nesting,0.0,1.0,0.0,0.9999,0.3377,0.3377,0.120605,0.0
population,8,CH,op_hierarchical_nesting,0.1667,0.8333,0.047366,0.9997,0.7337,0.7337,0.130883,0.9206
population,9,RG,op_hierarchical_nesting,1.0,0.0,0.0,1.0,0.25,0.25,0.028765,0.0
