universe_id,detector,depth
167,constraint_B1_growth_rate,8
167,constraint_B2_reachable,25
167,constraint_B3_entropy,25
167,constraint_B4_transition_freedom,17
167,constraint_B5_possibility_elim,17
168,constraint_B1_growth_rate,8
168,constraint_B2_reachable,25
168,constraint_B3_entropy,25
168,constraint_B4_transition_freedom,17
168,constraint_B5_possibility_elim,17
169,constraint_B1_growth_rate,8
169,constraint_B2_reachable,25
169,constraint_B3_entropy,25
169,constraint_B4_transition_freedom,17
169,constraint_B5_possibility_elim,17
170,constraint_B1_growth_rate,8
170,constraint_B2_reachable,25
170,constraint_B3_entropy,25
170,constraint_B4_transition_freedom,17
170,constraint_B5_possibility_elim,17
171,constraint_B1_growth_rate,8
171,constraint_B2_reachable,25
171,constraint_B3_entropy,25
171,constraint_B5_possibility_elim,17
171,constraint_B10_elimination_rate,17
172,constraint_B1_growth_rate,8
172,constraint_B2_reachable,25
172,constraint_B3_entropy,25
172,constraint_B4_transition_freedom,17
172,constraint_B5_possibility_elim,17
173,constraint_B1_growth_rate,8
173,constraint_B2_reachable,25
173,constraint_B3_entropy,25
173,constraint_B4_transition_freedom,17
173,constraint_B5_possibility_elim,17
174,constraint_B1_growth_rate,8
174,constraint_B2_reachable,25
174,constraint_B3_entropy,25
174,constraint_B4_transition_freedom,17
174,constraint_B5_possibility_elim,17
175,constraint_B1_growth_rate,8
175,constraint_B2_reachable,25
175,constraint_B3_entropy,25
175,constraint_B4_transition_freedom,17
175,constraint_B5_possibility_elim,17
176,constraint_B1_growth_rate,8
176,constraint_B2_reachable,25
176,constraint_B3_entropy,25
176,constraint_B4_transition_freedom,17
176,constraint_B5_possibility_elim,17
177,constraint_B1_growth_rate,8
177,constraint_B2_reachable,25
177,constraint_B3_entropy,25
177,constraint_B4_transition_freedom,17
177,constraint_B5_possibility_elim,17
178,constraint_B1_growth_rate,8
178,constraint_B2_reachable,25
178,constraint_B3_entropy,25
178,constraint_B4_transition_freedom,17
178,constraint_B5_possibility_elim,17
179,constraint_B1_growth_rate,8
179,constraint_B2_reachable,25
179,constraint_B3_entropy,25
179,constraint_B5_possibility_elim,17
180,constraint_B1_growth_rate,8
180,constraint_B2_reachable,25
180,constraint_B3_entropy,25
180,constraint_B4_transition_freedom,17
180,constraint_B5_possibility_elim,17
181,constraint_B1_growth_rate,8
181,constraint_B2_reachable,25
181,constraint_B3_entropy,25
181,constraint_B4_transition_freedom,17
181,constraint_B5_possibility_elim,17
182,constraint_B1_growth_rate,8
182,constraint_B2_reachable,25
182,constraint_B3_entropy,25
182,constraint_B4_transition_freedom,17
182,constraint_B5_possibility_elim,17
183,constraint_B1_growth_rate,8
183,constraint_B2_reachable,25
183,constraint_B3_entropy,25
183,constraint_B4_transition_freedom,17
183,constraint_B5_possibility_elim,17
184,constraint_B1_growth_rate,8
184,constraint_B2_reachable,25
184,constraint_B3_entropy,25
184,constraint_B4_transition_freedom,17
184,constraint_B5_possibility_elim,17
185,constraint_B1_growth_rate,8
185,constraint_B2_reachable,25
185,constraint_B3_entropy,25
185,constraint_B4_transition_freedom,17
185,constraint_B5_possibility_elim,17
186,constraint_B1_growth_rate,8
186,constraint_B2_reachable,25
186,constraint_B3_entropy,25
186,constraint_B5_possibility_elim,17
186,constraint_B10_elimination_rate,17
187,constraint_B1_growth_rate,8
187,constraint_B2_reachable,25
187,constraint_B3_entropy,25
187,constraint_B4_transition_freedom,17
187,constraint_B5_possibility_elim,17
188,constraint_B1_growth_rate,8
188,constraint_B2_reachable,25
188,constraint_B3_entropy,25
188,constraint_B4_transition_freedom,17
188,constraint_B5_possibility_elim,17
189,constraint_B1_growth_rate,8
189,constraint_B2_reachable,25
189,constraint_B3_entropy,25
189,constraint_B4_transition_freedom,17
189,constraint_B5_possibility_elim,17
190,constraint_B1_growth_rate,8
190,constraint_B2_reachable,25
190,constraint_B3_entropy,25
190,constraint_B4_transition_freedom,17
190,constraint_B5_possibility_elim,17
191,constraint_B1_growth_rate,8
191,constraint_B2_reachable,25
191,constraint_B3_entropy,25
191,constraint_B4_transition_freedom,17
191,constraint_B5_possibility_elim,17
192,constraint_B1_growth_rate,8
192,constraint_B2_reachable,25
192,constraint_B3_entropy,25
192,constraint_B4_transition_freedom,17
192,constraint_B5_possibility_elim,17
193,constraint_B1_growth_rate,8
193,constraint_B2_reachable,25
193,constraint_B3_entropy,25
193,constraint_B4_transition_freedom,17
193,constraint_B5_possibility_elim,17
194,constraint_B1_growth_rate,8
194,constraint_B2_reachable,25
194,constraint_B3_entropy,25
194,constraint_B4_transition_freedom,17
194,constraint_B5_possibility_elim,17
195,constraint_B1_growth_rate,8
195,constraint_B2_reachable,25
195,constraint_B3_entropy,25
195,constraint_B4_transition_freedom,17
195,constraint_B5_possibility_elim,17
196,constraint_B1_growth_rate,8
196,constraint_B2_reachable,25
196,constraint_B3_entropy,25
196,constraint_B5_possibility_elim,17
196,constraint_B10_elimination_rate,17
197,constraint_B1_growth_rate,8
197,constraint_B2_reachable,25
197,constraint_B3_entropy,25
197,constraint_B4_transition_freedom,17
197,constraint_B5_possibility_elim,17
198,constraint_B1_growth_rate,8
198,constraint_B2_reachable,25
198,constraint_B3_entropy,25
198,constraint_B4_transition_freedom,17
198,constraint_B5_possibility_elim,17
199,constraint_B1_growth_rate,8
199,constraint_B2_reachable,25
199,constraint_B3_entropy,25
199,constraint_B5_possibility_elim,17
199,constraint_B10_elimination_rate,17
200,constraint_B1_growth_rate,8
200,constraint_B2_reachable,25
200,constraint_B3_entropy,25
200,constraint_B4_transition_freedom,17
200,constraint_B5_possibility_elim,17
200,constraint_B10_elimination_rate,17
201,constraint_B1_growth_rate,8
201,constraint_B2_reachable,25
201,constraint_B3_entropy,25
201,constraint_B4_transition_freedom,17
201,constraint_B5_possibility_elim,17
202,constraint_B1_growth_rate,8
202,constraint_B2_reachable,25
202,constraint_B3_entropy,25
202,constraint_B4_transition_freedom,17
202,constraint_B5_possibility_elim,17
203,constraint_B1_growth_rate,8
203,constraint_B2_reachable,25
203,constraint_B3_entropy,25
203,constraint_B4_transition_freedom,17
203,constraint_B5_possibility_elim,17
204,constraint_B1_growth_rate,8
204,constraint_B2_reachable,25
204,constraint_B3_entropy,25
204,constraint_B5_possibility_elim,17
205,constraint_B1_growth_rate,8
205,constraint_B2_reachable,25
205,constraint_B3_entropy,25
205,constraint_B4_transition_freedom,17
205,constraint_B5_possibility_elim,17
206,constraint_B1_growth_rate,8
206,constraint_B2_reachable,25
206,constraint_B3_entropy,25
206,constraint_B4_transition_freedom,17
206,constraint_B5_possibility_elim,17
207,constraint_B1_growth_rate,8
207,constraint_B2_reachable,25
207,constraint_B3_entropy,25
207,constraint_B4_transition_freedom,17
207,constraint_B5_possibility_elim,17
208,constraint_B1_growth_rate,8
208,constraint_B2_reachable,25
208,constraint_B3_entropy,25
208,constraint_B4_transition_freedom,17
208,constraint_B5_possibility_elim,17
209,constraint_B1_growth_rate,8
209,constraint_B2_reachable,25
209,constraint_B3_entropy,25
209,constraint_B5_possibility_elim,17
209,constraint_B10_elimination_rate,17
210,constraint_B1_growth_rate,8
210,constraint_B2_reachable,25
210,constraint_B3_entropy,25
210,constraint_B4_transition_freedom,17
210,constraint_B5_possibility_elim,17
211,constraint_B1_growth_rate,8
211,constraint_B2_reachable,25
211,constraint_B3_entropy,25
211,constraint_B4_transition_freedom,17
211,constraint_B5_possibility_elim,17
212,constraint_B1_growth_rate,8
212,constraint_B2_reachable,25
212,constraint_B3_entropy,25
212,constraint_B4_transition_freedom,17
212,constraint_B5_possibility_elim,17
213,constraint_B1_growth_rate,8
213,constraint_B2_reachable,25
213,constraint_B3_entropy,25
213,constraint_B4_transition_freedom,17
213,constraint_B5_possibility_elim,17
214,constraint_B1_growth_rate,8
214,constraint_B2_reachable,25
214,constraint_B3_entropy,25
214,constraint_B4_transition_freedom,17
214,constraint_B5_possibility_elim,17
215,constraint_B1_growth_rate,8
215,constraint_B2_reachable,25
215,constraint_B3_entropy,25
215,constraint_B4_transition_freedom,17
215,constraint_B5_possibility_elim,17
216,constraint_B1_growth_rate,8
216,constraint_B2_reachable,25
216,constraint_B3_entropy,25
216,constraint_B4_transition_freedom,17
216,constraint_B5_possibility_elim,17
217,constraint_B1_growth_rate,8
217,constraint_B2_reachable,25
217,constraint_B3_entropy,25
217,constraint_B4_transition_freedom,17
217,constraint_B5_possibility_elim,17
218,constraint_B1_growth_rate,8
218,constraint_B2_reachable,25
218,constraint_B3_entropy,25
218,constraint_B5_possibility_elim,17
219,constraint_B1_growth_rate,8
219,constraint_B2_reachable,25
219,constraint_B3_entropy,25
219,constraint_B4_transition_freedom,17
219,constraint_B5_possibility_elim,17
220,constraint_B1_growth_rate,8
220,constraint_B2_reachable,25
220,constraint_B3_entropy,25
220,constraint_B5_possibility_elim,17
220,constraint_B10_elimination_rate,17
221,constraint_B1_growth_rate,8
221,constraint_B2_reachable,25
221,constraint_B3_entropy,25
221,constraint_B4_transition_freedom,17
221,constraint_B5_possibility_elim,17
222,constraint_B1_growth_rate,8
222,constraint_B2_reachable,25
222,constraint_B3_entropy,25
222,constraint_B5_possibility_elim,17
222,constraint_B10_elimination_rate,17
223,constraint_B1_growth_rate,8
223,constraint_B2_reachable,25
223,constraint_B3_entropy,25
223,constraint_B4_transition_freedom,17
223,constraint_B5_possibility_elim,17
224,constraint_B1_growth_rate,8
224,constraint_B2_reachable,25
224,constraint_B3_entropy,25
224,constraint_B4_transition_freedom,17
224,constraint_B5_possibility_elim,17
225,constraint_B1_growth_rate,8
225,constraint_B2_reachable,25
225,constraint_B3_entropy,25
225,constraint_B4_transition_freedom,17
225,constraint_B5_possibility_elim,17
226,constraint_B1_growth_rate,8
226,constraint_B2_reachable,25
226,constraint_B3_entropy,25
226,constraint_B5_possibility_elim,17
227,constraint_B1_growth_rate,8
227,constraint_B2_reachable,25
227,constraint_B3_entropy,25
227,constraint_B4_transition_freedom,17
227,constraint_B5_possibility_elim,17
228,constraint_B1_growth_rate,8
228,constraint_B2_reachable,25
228,constraint_B3_entropy,25
228,constraint_B4_transition_freedom,17
228,constraint_B5_possibility_elim,17
229,constraint_B1_growth_rate,8
229,constraint_B2_reachable,25
229,constraint_B3_entropy,25
229,constraint_B4_transition_freedom,17
229,constraint_B5_possibility_elim,17
230,constraint_B1_growth_rate,8
230,constraint_B2_reachable,25
230,constraint_B3_entropy,25
230,constraint_B4_transition_freedom,17
230,constraint_B5_possibility_elim,17
231,constraint_B1_growth_rate,8
231,constraint_B2_reachable,25
231,constraint_B3_entropy,25
231,constraint_B4_transition_freedom,17
231,constraint_B5_possibility_elim,17
232,constraint_B1_growth_rate,8
232,constraint_B2_reachable,25
232,constraint_B3_entropy,25
232,constraint_B4_transition_freedom,17
232,constraint_B5_possibility_elim,17
232,constraint_B10_elimination_rate,17
233,constraint_B1_growth_rate,8
233,constraint_B2_reachable,25
233,constraint_B3_entropy,25
233,constraint_B4_transition_freedom,17
233,constraint_B5_possibility_elim,17
234,constraint_B1_growth_rate,8
234,constraint_B2_reachable,25
234,constraint_B3_entropy,25
234,constraint_B4_transition_freedom,17
234,constraint_B5_possibility_elim,17
234,constraint_B10_elimination_rate,17
235,constraint_B1_growth_rate,8
235,constraint_B2_reachable,25
235,constraint_B3_entropy,25
235,constraint_B4_transition_freedom,17
235,constraint_B5_possibility_elim,17
236,constraint_B1_growth_rate,8
236,constraint_B2_reachable,25
236,constraint_B3_entropy,25
236,constraint_B4_transition_freedom,17
236,constraint_B5_possibility_elim,17
237,constraint_B1_growth_rate,8
237,constraint_B2_reachable,25
237,constraint_B3_entropy,25
237,constraint_B4_transition_freedom,17
237,constraint_B5_possibility_elim,17
237,constraint_B10_elimination_rate,17
238,constraint_B1_growth_rate,8
238,constraint_B2_reachable,25
238,constraint_B3_entropy,25
238,constraint_B4_transition_freedom,17
238,constraint_B5_possibility_elim,17
239,constraint_B1_growth_rate,8
239,constraint_B2_reachable,25
239,constraint_B3_entropy,25
239,constraint_B4_transition_freedom,17
239,constraint_B5_possibility_elim,17
240,constraint_B1_growth_rate,8
240,constraint_B2_reachable,25
240,constraint_B3_entropy,25
240,constraint_B4_transition_freedom,17
240,constraint_B5_possibility_elim,17
241,constraint_B1_growth_rate,8
241,constraint_B2_reachable,25
241,constraint_B3_entropy,25
241,constraint_B4_transition_freedom,17
241,constraint_B5_possibility_elim,17
242,constraint_B1_growth_rate,8
242,constraint_B2_reachable,25
242,constraint_B3_entropy,25
242,constraint_B4_transition_freedom,17
242,constraint_B5_possibility_elim,17
243,constraint_B1_growth_rate,8
243,constraint_B2_reachable,25
243,constraint_B3_entropy,25
243,constraint_B4_transition_freedom,17
243,constraint_B5_possibility_elim,17
244,constraint_B1_growth_rate,8
244,constraint_B2_reachable,25
244,constraint_B3_entropy,25
244,constraint_B4_transition_freedom,17
244,constraint_B5_possibility_elim,17
245,constraint_B1_growth_rate,8
245,constraint_B2_reachable,25
245,constraint_B3_entropy,25
245,constraint_B4_transition_freedom,17
245,constraint_B5_possibility_elim,17
246,constraint_B1_growth_rate,8
246,constraint_B2_reachable,25
246,constraint_B3_entropy,25
246,constraint_B4_transition_freedom,17
246,constraint_B5_possibility_elim,17
247,constraint_B1_growth_rate,8
247,constraint_B2_reachable,25
247,constraint_B3_entropy,25
247,constraint_B4_transition_freedom,17
247,constraint_B5_possibility_elim,17
248,constraint_B1_growth_rate,8
248,constraint_B2_reachable,25
248,constraint_B3_entropy,25
248,constraint_B4_transition_freedom,17
248,constraint_B5_possibility_elim,17
249,constraint_B1_growth_rate,8
249,constraint_B2_reachable,25
249,constraint_B3_entropy,25
249,constraint_B4_transition_freedom,17
249,constraint_B5_possibility_elim,17
250,constraint_B1_growth_rate,8
250,constraint_B2_reachable,25
250,constraint_B3_entropy,25
250,constraint_B4_transition_freedom,17
250,constraint_B5_possibility_elim,17
251,constraint_B1_growth_rate,8
251,constraint_B2_reachable,25
251,constraint_B3_entropy,25
251,constraint_B4_transition_freedom,17
251,constraint_B5_possibility_elim,17
252,constraint_B1_growth_rate,8
252,constraint_B2_reachable,25
252,constraint_B3_entropy,25
252,constraint_B4_transition_freedom,17
252,constraint_B5_possibility_elim,17
253,constraint_B1_growth_rate,8
253,constraint_B2_reachable,25
253,constraint_B3_entropy,25
253,constraint_B4_transition_freedom,17
253,constraint_B5_possibility_elim,17
254,constraint_B1_growth_rate,8
254,constraint_B2_reachable,25
254,constraint_B3_entropy,25
254,constraint_B4_transition_freedom,17
254,constraint_B5_possibility_elim,17
255,constraint_B1_growth_rate,8
255,constraint_B2_reachable,25
255,constraint_B3_entropy,25
255,constraint_B4_transition_freedom,17
255,constraint_B5_possibility_elim,17
256,constraint_B1_growth_rate,8
256,constraint_B2_reachable,25
256,constraint_B3_entropy,25
256,constraint_B4_transition_freedom,17
256,constraint_B5_possibility_elim,17
257,constraint_B1_growth_rate,8
257,constraint_B2_reachable,25
257,constraint_B3_entropy,25
257,constraint_B4_transition_freedom,17
257,constraint_B5_possibility_elim,17
258,constraint_B1_growth_rate,8
258,constraint_B2_reachable,25
258,constraint_B3_entropy,25
258,constraint_B5_possibility_elim,17
258,constraint_B10_elimination_rate,17
259,constraint_B1_growth_rate,8
259,constraint_B2_reachable,25
259,constraint_B3_entropy,25
259,constraint_B4_transition_freedom,17
259,constraint_B5_possibility_elim,17
260,constraint_B1_growth_rate,8
260,constraint_B2_reachable,25
260,constraint_B3_entropy,25
260,constraint_B4_transition_freedom,17
260,constraint_B5_possibility_elim,17
261,constraint_B1_growth_rate,8
261,constraint_B2_reachable,25
261,constraint_B3_entropy,25
261,constraint_B4_transition_freedom,17
261,constraint_B5_possibility_elim,17
262,constraint_B1_growth_rate,8
262,constraint_B2_reachable,25
262,constraint_B3_entropy,25
262,constraint_B4_transition_freedom,17
262,constraint_B5_possibility_elim,17
262,constraint_B10_elimination_rate,17
263,constraint_B1_growth_rate,8
263,constraint_B2_reachable,25
263,constraint_B3_entropy,25
263,constraint_B4_transition_freedom,17
263,constraint_B5_possibility_elim,17
264,constraint_B1_growth_rate,8
264,constraint_B2_reachable,25
264,constraint_B3_entropy,25
264,constraint_B4_transition_freedom,17
264,constraint_B5_possibility_elim,17
265,constraint_B1_growth_rate,8
265,constraint_B2_reachable,25
265,constraint_B3_entropy,25
265,constraint_B4_transition_freedom,17
265,constraint_B5_possibility_elim,17
266,constraint_B1_growth_rate,8
266,constraint_B2_reachable,25
