domain,sys_idx,process_regime,recursive_continuity,reconstruction_ability,org_memory,transition_continuity,transition_smoothness,closure_persistence,adaptive_continuity,recovery_identity,trajectory_coherence,recursive_identity_score
branching,262,CH,1.0,0.0,0.3331,0.180603,0.998,0.3331,0.0,0.0,0.0,0.2833
branching,263,CH,1.0,0.0,0.4643,0.329365,0.9996,0.4643,0.0,0.0,0.0,0.3161
branching,264,CH,1.0,0.0,0.5305,0.283061,0.9988,0.5305,0.0,0.0,0.0,0.3326
branching,265,CH,1.0,0.0,0.3996,0.241872,0.9994,0.3996,0.0,0.0,0.0,0.2999
branching,266,CL,0.9333,0.0,0.0,0.006099,0.9851,0.0,0.0,0.0,0.0,0.1867
branching,267,CH,1.0,0.0,0.3913,0.329992,0.999,0.3913,0.0,0.0,0.0,0.2978
branching,268,CH,1.0,0.0,0.5319,0.340395,0.9993,0.5319,0.0,0.0,0.0,0.333
branching,269,CH,1.0,0.0,0.3979,0.281307,0.9996,0.3979,0.0,0.0,0.0,0.2995
branching,270,CH,1.0,0.0,0.3998,0.263566,0.9992,0.3998,0.0,0.0,0.0,0.3
branching,271,CH,1.0,0.0,0.3981,0.236282,0.9996,0.3981,0.0,0.0,0.0,0.2995
branching,272,CG,1.0,1.0,0.6567,0.452798,0.9965,0.6567,0.822,0.9815,0.2,0.7914
branching,273,CH,1.0,0.0,0.398,0.285392,0.9995,0.398,0.0,0.0,0.0,0.2995
branching,274,CG,1.0,0.0,0.3333,0.2807,0.9909,0.3333,0.0,0.0,1.0,0.4333
branching,275,CH,1.0,0.0,0.3996,0.223305,0.9993,0.3996,0.0,0.0,0.0,0.2999
branching,276,CH,1.0,0.0,0.4608,0.3132,0.9996,0.4608,0.0,0.0,0.0,0.3152
branching,277,CH,0.7,0.0,0.3846,0.319795,0.9906,0.3846,0.0,0.0,0.0,0.2362
branching,278,CL,0.7,0.0,0.0,0.004356,0.9876,0.0,0.0,0.0,0.0,0.14
branching,279,CH,1.0,0.0,0.4611,0.344627,0.9995,0.4611,0.0,0.0,0.0,0.3153
branching,280,CH,1.0,0.0,0.5955,0.414331,0.9994,0.5955,0.0,0.0,0.0,0.3489
branching,281,CH,1.0,0.0,0.4664,0.290808,0.9996,0.4664,0.0,0.0,0.0,0.3166
branching,282,CH,1.0,0.0,0.3985,0.203267,0.9989,0.3985,0.0,0.0,0.0,0.2996
branching,283,CH,1.0,0.0,0.3277,0.190802,0.9981,0.3277,0.0,0.0,0.0,0.2819
branching,284,CH,1.0,0.0,0.3255,0.1624,0.9963,0.3255,0.0,0.0,0.0,0.2814
branching,285,CH,1.0,0.0,0.5324,0.375644,0.9992,0.5324,0.0,0.0,0.0,0.3331
branching,286,CH,1.0,0.0,0.3325,0.178855,0.9982,0.3325,0.0,0.0,0.0,0.2831
branching,287,CH,1.0,0.0,0.3972,0.252115,0.9996,0.3972,0.0,0.0,0.0,0.2993
branching,288,CH,1.0,0.0,0.4579,0.288993,0.999,0.4579,0.0,0.0,0.0,0.3145
branching,289,CH,1.0,0.0,0.3309,0.134183,0.9972,0.3309,0.0,0.0,0.0,0.2827
branching,290,CH,1.0,0.0,0.3999,0.205889,0.9996,0.3999,0.0,0.0,0.0,0.3
branching,291,CH,1.0,0.0,0.3301,0.177076,0.9966,0.3301,0.0,0.0,0.0,0.2825
branching,292,CH,1.0,0.0,0.3962,0.25439,0.9994,0.3962,0.0,0.0,0.0,0.2991
branching,293,CH,1.0,0.0,0.3977,0.275377,0.9996,0.3977,0.0,0.0,0.0,0.2994
branching,294,CH,1.0,0.0,0.3248,0.175722,0.9964,0.3248,0.0,0.0,0.0,0.2812
branching,295,CH,1.0,0.0,0.3938,0.266259,0.9993,0.3938,0.0,0.0,0.0,0.2984
branching,296,CG,1.0,0.0,0.2,0.092175,0.9999,0.2,0.0,0.0,1.0,0.4
branching,297,CH,1.0,0.0,0.3996,0.262314,0.9993,0.3996,0.0,0.0,0.0,0.2999
branching,298,CH,1.0,0.0,0.389,0.209337,0.9975,0.389,0.0,0.0,0.0,0.2973
branching,299,CH,1.0,0.0,0.4649,0.27335,0.999,0.4649,0.0,0.0,0.0,0.3162
branching,300,CH,1.0,0.0,0.3942,0.261967,0.9992,0.3942,0.0,0.0,0.0,0.2986
branching,301,CH,1.0,0.0,0.4607,0.348002,0.9996,0.4607,0.0,0.0,0.0,0.3152
branching,302,CH,1.0,0.0,0.4644,0.370111,0.9988,0.4644,0.0,0.0,0.0,0.3161
branching,303,CH,1.0,0.0,0.3918,0.186019,0.9968,0.3918,0.0,0.0,0.0,0.298
branching,304,CH,1.0,0.0,0.3993,0.227744,0.9995,0.3993,0.0,0.0,0.0,0.2998
branching,305,CH,1.0,0.0,0.4657,0.295885,0.9996,0.4657,0.0,0.0,0.0,0.3164
branching,306,CH,1.0,0.0,0.4666,0.310471,0.9991,0.4666,0.0,0.0,0.0,0.3167
branching,307,CH,1.0,0.0,0.3283,0.117385,0.9968,0.3283,0.0,0.0,0.0,0.2821
branching,308,CH,1.0,0.0,0.3276,0.189337,0.9976,0.3276,0.0,0.0,0.0,0.2819
branching,309,CH,1.0,0.0,0.3951,0.298373,0.9994,0.3951,0.0,0.0,0.0,0.2988
branching,310,CH,1.0,0.0,0.324,0.157685,0.9962,0.324,0.0,0.0,0.0,0.281
branching,311,CL,0.7333,0.0,0.0,0.005549,0.9617,0.0,0.0,0.0,0.0,0.1467
branching,312,CH,1.0,0.0,0.3995,0.250881,0.9995,0.3995,0.0,0.0,0.0,0.2999
branching,313,CH,1.0,0.0,0.3322,0.133231,0.9978,0.3322,0.0,0.0,0.0,0.2831
branching,314,CG,1.0,0.0,0.4,0.265557,0.9908,0.4,0.0,0.0,1.0,0.45
branching,315,CH,1.0,0.0,0.4658,0.28399,0.9997,0.4658,0.0,0.0,0.0,0.3164
branching,316,CH,1.0,0.0,0.4656,0.297547,0.9997,0.4656,0.0,0.0,0.0,0.3164
branching,317,CG,1.0,0.0,0.3333,0.240011,0.9909,0.3333,0.0,0.0,1.0,0.4333
branching,318,CH,0.9667,0.0,0.121,0.175059,0.9554,0.121,0.0,0.0,0.0,0.2236
branching,319,CH,1.0,0.0,0.4591,0.31927,0.9994,0.4591,0.0,0.0,0.0,0.3148
branching,320,CG,1.0,1.0,0.5935,0.524535,0.9989,0.5935,0.6403,0.986,0.18,0.7733
branching,321,CH,1.0,0.0,0.3976,0.281581,0.9994,0.3976,0.0,0.0,0.0,0.2994
branching,322,CG,1.0,0.0,0.6615,0.586675,0.999,0.6615,0.0,0.0,0.24,0.4014
branching,323,CG,1.0,0.5,0.5956,0.464929,0.9975,0.5956,0.1626,0.4944,0.04,0.5541
branching,324,CG,1.0,0.0,0.3333,0.157958,0.9999,0.3333,0.0,0.0,1.0,0.4333
branching,325,CH,1.0,0.0,0.3314,0.163368,0.9979,0.3314,0.0,0.0,0.0,0.2828
branching,326,CG,1.0,0.0,0.5333,0.355519,0.9908,0.5333,0.0,0.0,1.0,0.4833
branching,327,CG,1.0,1.0,0.4,0.191623,0.9999,0.4,1.3587,0.99,1.0,0.8485
branching,328,CH,1.0,0.0,0.326,0.169561,0.9971,0.326,0.0,0.0,0.0,0.2815
branching,329,CH,1.0,0.0,0.5317,0.375732,0.9994,0.5317,0.0,0.0,0.0,0.3329
branching,330,CH,1.0,0.0,0.3992,0.200677,0.9966,0.3992,0.0,0.0,0.0,0.2998
branching,331,CH,1.0,0.0,0.3927,0.230928,0.9983,0.3927,0.0,0.0,0.0,0.2982
branching,332,CG,1.0,0.0,0.2667,0.122186,0.9999,0.2667,0.0,0.0,1.0,0.4167
branching,333,CG,1.0,0.0,0.6504,0.581548,0.9989,0.6504,0.0,0.0,0.16,0.3866
branching,334,CG,1.0,0.0,0.6585,0.551682,0.9989,0.6585,0.0,0.0,0.3,0.4096
branching,335,CL,0.7,0.0,0.0,0.005755,0.9702,0.0,0.0,0.0,0.0,0.14
branching,336,CH,1.0,0.0,0.3981,0.263246,0.9995,0.3981,0.0,0.0,0.0,0.2995
branching,337,CH,1.0,0.0,0.5313,0.39471,0.9993,0.5313,0.0,0.0,0.0,0.3328
branching,338,CH,1.0,0.0,0.3303,0.18348,0.9982,0.3303,0.0,0.0,0.0,0.2826
branching,339,CH,1.0,0.0,0.3971,0.279314,0.9996,0.3971,0.0,0.0,0.0,0.2993
branching,340,CH,1.0,0.0,0.5282,0.3299,0.999,0.5282,0.0,0.0,0.0,0.3321
branching,341,CH,1.0,0.0,0.3978,0.244819,0.9996,0.3978,0.0,0.0,0.0,0.2995
branching,342,CG,1.0,0.85,0.5997,0.453298,0.999,0.5997,0.4788,0.841,0.12,0.7066
branching,343,CH,1.0,0.0,0.3976,0.289573,0.9995,0.3976,0.0,0.0,0.0,0.2994
branching,344,CH,1.0,0.0,0.3329,0.127293,0.9983,0.3329,0.0,0.0,0.0,0.2832
branching,345,CG,1.0,0.0,0.2667,0.122186,0.9999,0.2667,0.0,0.0,1.0,0.4167
branching,346,CH,1.0,0.0,0.3298,0.159134,0.9967,0.3298,0.0,0.0,0.0,0.2825
branching,347,CH,1.0,0.0,0.4639,0.316625,0.9997,0.4639,0.0,0.0,0.0,0.316
branching,348,CL,1.0,0.0,0.0,0.007121,0.983,0.0,0.0,0.0,0.0,0.2
branching,349,CH,1.0,0.0,0.396,0.279392,0.9994,0.396,0.0,0.0,0.0,0.299
branching,350,CH,1.0,0.0,0.3917,0.234318,0.9977,0.3917,0.0,0.0,0.0,0.2979
branching,351,CH,1.0,0.0,0.3982,0.291773,0.9994,0.3982,0.0,0.0,0.0,0.2996
branching,352,CG,1.0,1.0,0.7989,0.47935,0.9964,0.7989,0.3658,0.973,0.02,0.7987
branching,353,CG,1.0,0.08,0.5294,0.410888,0.9984,0.5294,0.0268,0.0792,0.02,0.3672
branching,354,CH,0.6,0.0,0.4874,0.394881,0.9716,0.4874,0.0,0.0,0.0,0.2419
branching,355,CG,1.0,0.0,0.4667,0.385342,0.9909,0.4667,0.0,0.0,1.0,0.4667
branching,356,CG,1.0,0.0,0.3333,0.157958,0.9999,0.3333,0.0,0.0,1.0,0.4333
branching,357,CH,1.0,0.0,0.3333,0.156149,0.9972,0.3333,0.0,0.0,0.0,0.2833
branching,358,CH,1.0,0.0,0.3976,0.270882,0.9996,0.3976,0.0,0.0,0.0,0.2994
branching,359,CH,1.0,0.0,0.532,0.378436,0.9993,0.532,0.0,0.0,0.0,0.333
branching,360,CH,1.0,0.0,0.3996,0.254195,0.9996,0.3996,0.0,0.0,0.0,0.2999
branching,361,CH,1.0,0.0,0.5245,0.346203,0.9991,0.5245,0.0,0.0,0.0,0.3311
branching,362,CH,1.0,0.0,0.5874,0.445404,0.9974,0.5874,0.0,0.0,0.0,0.3468
branching,363,CL,0.8,0.0,0.0,0.005766,0.9869,0.0,0.0,0.0,0.0,0.16
branching,364,CH,1.0,0.0,0.3995,0.25895,0.9994,0.3995,0.0,0.0,0.0,0.2999
branching,365,CG,1.0,0.0,0.2667,0.122186,0.9999,0.2667,0.0,0.0,1.0,0.4167
branching,366,CH,1.0,0.0,0.5275,0.333803,0.999,0.5275,0.0,0.0,0.0,0.3319
branching,367,CG,1.0,0.0,0.6,0.335675,0.995,0.6,0.0,0.0,1.0,0.5
branching,368,CH,1.0,0.0,0.5279,0.248802,0.9991,0.5279,0.0,0.0,0.0,0.332
branching,369,CH,1.0,0.0,0.4662,0.286143,0.9997,0.4662,0.0,0.0,0.0,0.3165
branching,370,CH,1.0,0.0,0.4624,0.285035,0.9993,0.4624,0.0,0.0,0.0,0.3156
branching,371,CH,1.0,0.0,0.3286,0.148128,0.9965,0.3286,0.0,0.0,0.0,0.2822
branching,372,CH,1.0,0.0,0.5333,0.333477,0.9994,0.5333,0.0,0.0,0.0,0.3333
branching,373,CH,1.0,0.0,0.5322,0.335564,0.9995,0.5322,0.0,0.0,0.0,0.3331
branching,374,CH,1.0,0.0,0.331,0.202268,0.9984,0.331,0.0,0.0,0.0,0.2827
branching,375,CH,1.0,0.0,0.4648,0.311607,0.9996,0.4648,0.0,0.0,0.0,0.3162
branching,376,CH,1.0,0.0,0.3273,0.114024,0.9963,0.3273,0.0,0.0,0.0,0.2818
branching,377,CG,1.0,0.0,0.5333,0.329104,0.9922,0.5333,0.0,0.0,1.0,0.4833
branching,378,CH,1.0,0.0,0.5262,0.369897,0.9995,0.5262,0.0,0.0,0.0,0.3315
branching,379,CH,1.0,0.0,0.3313,0.133351,0.9973,0.3313,0.0,0.0,0.0,0.2828
branching,380,CH,1.0,0.0,0.394,0.266739,0.9992,0.394,0.0,0.0,0.0,0.2985
branching,381,CH,1.0,0.0,0.4663,0.307173,0.9993,0.4663,0.0,0.0,0.0,0.3166
branching,382,CG,1.0,0.0,0.2,0.118184,0.9932,0.2,0.0,0.0,1.0,0.4
branching,383,CH,1.0,0.0,0.3964,0.245853,0.9993,0.3964,0.0,0.0,0.0,0.2991
branching,384,CG,1.0,0.0,0.4667,0.402064,0.9911,0.4667,0.0,0.0,1.0,0.4667
branching,385,CG,0.3,1.0,0.4286,0.302787,0.9942,0.4286,2.406,0.985,0.14,0.5859
branching,386,CH,1.0,0.0,0.3967,0.180902,0.9962,0.3967,0.0,0.0,0.0,0.2992
branching,387,CH,1.0,0.0,0.399,0.214237,0.9989,0.399,0.0,0.0,0.0,0.2997
branching,388,CH,1.0,0.0,0.4637,0.272416,0.9991,0.4637,0.0,0.0,0.0,0.3159
branching,389,CG,1.0,0.9,0.5874,0.54072,0.9986,0.5874,0.4846,0.891,0.22,0.7385
branching,390,CH,1.0,0.0,0.4562,0.35851,0.9992,0.4562,0.0,0.0,0.0,0.314
branching,391,CG,1.0,0.75,0.5906,0.465546,0.9982,0.5906,0.2405,0.741,0.28,0.6883
branching,392,CH,1.0,0.0,0.4624,0.319341,0.9997,0.4624,0.0,0.0,0.0,0.3156
branching,393,CH,1.0,0.0,0.3994,0.256155,0.9995,0.3994,0.0,0.0,0.0,0.2998
branching,394,CH,1.0,0.0,0.3983,0.274699,0.9995,0.3983,0.0,0.0,0.0,0.2996
branching,395,CH,1.0,0.0,0.3302,0.224608,0.9991,0.3302,0.0,0.0,0.0,0.2826
branching,396,CL,0.9667,0.0,0.0,2e-05,0.9598,0.0,0.0,0.0,0.0,0.1933
branching,397,CG,1.0,0.0,0.6546,0.56521,0.9986,0.6546,0.0,0.0,0.26,0.4026
branching,398,CH,0.7667,0.0,0.1514,0.286555,0.9905,0.1514,0.0,0.0,0.0,0.1912
branching,399,CH,1.0,0.0,0.3222,0.179655,0.9963,0.3222,0.0,0.0,0.0,0.2806
branching,400,CH,1.0,0.0,0.3965,0.265295,0.9995,0.3965,0.0,0.0,0.0,0.2991
branching,401,CH,1.0,0.0,0.398,0.251077,0.9994,0.398,0.0,0.0,0.0,0.2995
branching,402,CL,0.7,0.0,0.0,0.005526,0.9885,0.0,0.0,0.0,0.0,0.14
branching,403,CH,1.0,0.0,0.392,0.251733,0.9976,0.392,0.0,0.0,0.0,0.298
branching,404,CG,1.0,0.06,0.5331,0.42335,0.9991,0.5331,0.0385,0.0594,0.02,0.3602
branching,405,CH,1.0,0.0,0.533,0.35903,0.9992,0.533,0.0,0.0,0.0,0.3333
branching,406,CH,1.0,0.0,0.3975,0.275567,0.9995,0.3975,0.0,0.0,0.0,0.2994
branching,407,CH,1.0,0.0,0.3994,0.255883,0.9993,0.3994,0.0,0.0,0.0,0.2998
branching,408,CG,1.0,0.0,0.5333,0.34544,0.9949,0.5333,0.0,0.0,1.0,0.4833
branching,409,CL,0.9667,0.0,0.0,0.0064,0.9837,0.0,0.0,0.0,0.0,0.1933
branching,410,CH,1.0,0.0,0.394,0.243117,0.9993,0.394,0.0,0.0,0.0,0.2985
branching,411,CH,1.0,0.0,0.3963,0.193591,0.9983,0.3963,0.0,0.0,0.0,0.2991
branching,412,CH,1.0,0.0,0.4646,0.303705,0.9997,0.4646,0.0,0.0,0.0,0.3161
branching,413,CH,1.0,0.0,0.3995,0.276894,0.9994,0.3995,0.0,0.0,0.0,0.2999
branching,414,CG,1.0,0.0,0.7318,0.572482,0.999,0.7318,0.0,0.0,0.36,0.437
branching,415,CH,1.0,0.0,0.3314,0.212526,0.999,0.3314,0.0,0.0,0.0,0.2828
branching,416,CH,1.0,0.0,0.464,0.308635,0.9998,0.464,0.0,0.0,0.0,0.316
branching,417,CH,1.0,0.0,0.395,0.268536,0.9994,0.395,0.0,0.0,0.0,0.2987
branching,418,CH,1.0,0.0,0.395,0.264822,0.9994,0.395,0.0,0.0,0.0,0.2987
branching,419,CH,1.0,0.0,0.4661,0.299377,0.9996,0.4661,0.0,0.0,0.0,0.3165
branching,420,CH,1.0,0.0,0.3323,0.180414,0.998,0.3323,0.0,0.0,0.0,0.2831
branching,421,CH,1.0,0.0,0.3991,0.269878,0.9995,0.3991,0.0,0.0,0.0,0.2998
branching,422,CH,1.0,0.0,0.4658,0.295212,0.9996,0.4658,0.0,0.0,0.0,0.3165
branching,423,CH,1.0,0.0,0.6982,0.435767,0.9856,0.6982,0.0,0.0,0.0,0.3745
branching,424,CH,1.0,0.0,0.3961,0.250534,0.9996,0.3961,0.0,0.0,0.0,0.299
branching,425,CH,1.0,0.0,0.463,0.325665,0.9996,0.463,0.0,0.0,0.0,0.3158
branching,426,CG,1.0,0.0,0.2667,0.133511,0.9999,0.2667,0.0,0.0,1.0,0.4167
branching,427,CH,1.0,0.0,0.3302,0.207692,0.9985,0.3302,0.0,0.0,0.0,0.2826
branching,428,CH,1.0,0.0,0.4618,0.183481,0.9992,0.4618,0.0,0.0,0.0,0.3155
branching,429,CH,1.0,0.0,0.3329,0.21131,0.9993,0.3329,0.0,0.0,0.0,0.2832
branching,430,CG,1.0,0.0,0.4642,0.438725,0.996,0.4642,0.0,0.0,0.02,0.319
branching,431,CH,0.7,0.0,0.0377,0.223285,0.9883,0.0377,0.0,0.0,0.0,0.1494
branching,432,CH,1.0,0.0,0.3333,0.165901,0.9977,0.3333,0.0,0.0,0.0,0.2833
branching,433,CH,1.0,0.0,0.3988,0.234453,0.9981,0.3988,0.0,0.0,0.0,0.2997
branching,434,CG,1.0,0.0,0.2667,0.133511,0.9999,0.2667,0.0,0.0,1.0,0.4167
branching,435,CH,1.0,0.0,0.3991,0.250428,0.9994,0.3991,0.0,0.0,0.0,0.2998
branching,436,CG,1.0,1.0,0.7306,0.588673,0.9989,0.7306,0.8596,0.987,0.26,0.8197
branching,437,CG,1.0,1.0,0.5955,0.523084,0.999,0.5955,0.6857,0.986,0.2,0.7768
branching,438,CH,1.0,0.0,0.3304,0.15086,0.9969,0.3304,0.0,0.0,0.0,0.2826
branching,439,CH,1.0,0.0,0.4596,0.299091,0.999,0.4596,0.0,0.0,0.0,0.3149
branching,440,CH,0.7,0.0,0.4696,0.002645,0.9843,0.4696,0.0,0.0,0.0,0.2574
branching,441,CG,1.0,0.0,0.2,0.092175,0.9999,0.2,0.0,0.0,1.0,0.4
branching,442,CH,0.9667,0.0,0.0247,0.138605,0.9544,0.0247,0.0,0.0,0.0,0.1995
branching,443,CH,1.0,0.0,0.4606,0.269446,0.9992,0.4606,0.0,0.0,0.0,0.3151
branching,444,CH,1.0,0.0,0.4639,0.340158,0.9996,0.4639,0.0,0.0,0.0,0.316
branching,445,CH,1.0,0.0,0.3951,0.2925,0.9994,0.3951,0.0,0.0,0.0,0.2988
branching,446,CH,1.0,0.0,0.3981,0.1631,0.9979,0.3981,0.0,0.0,0.0,0.2995
branching,447,CH,1.0,0.0,0.3302,0.209523,0.9983,0.3302,0.0,0.0,0.0,0.2825
branching,448,CH,1.0,0.0,0.3962,0.207418,0.9985,0.3962,0.0,0.0,0.0,0.2991
branching,449,CH,1.0,0.0,0.3959,0.236718,0.9996,0.3959,0.0,0.0,0.0,0.299
branching,450,CH,1.0,0.0,0.462,0.342422,0.9996,0.462,0.0,0.0,0.0,0.3155
branching,451,CH,1.0,0.0,0.3971,0.276237,0.9995,0.3971,0.0,0.0,0.0,0.2993
branching,452,CH,1.0,0.0,0.5979,0.386979,0.9992,0.5979,0.0,0.0,0.0,0.3495
branching,453,CH,1.0,0.0,0.4658,0.291628,0.9997,0.4658,0.0,0.0,0.0,0.3164
branching,454,CG,1.0,1.0,0.4,0.179474,0.9999,0.4,1.6395,0.99,1.0,0.8485
branching,455,CH,1.0,0.0,0.5303,0.387243,0.9995,0.5303,0.0,0.0,0.0,0.3326
branching,456,CH,1.0,0.0,0.4606,0.320222,0.9994,0.4606,0.0,0.0,0.0,0.3152
branching,457,CH,1.0,0.0,0.3928,0.308447,0.9994,0.3928,0.0,0.0,0.0,0.2982
branching,458,CH,1.0,0.0,0.3319,0.197818,0.9966,0.3319,0.0,0.0,0.0,0.283
branching,459,CH,1.0,0.0,0.5255,0.40043,0.998,0.5255,0.0,0.0,0.0,0.3314
branching,460,CH,1.0,0.0,0.324,0.154615,0.9964,0.324,0.0,0.0,0.0,0.281
branching,461,CH,1.0,0.0,0.4588,0.322146,0.9992,0.4588,0.0,0.0,0.0,0.3147
branching,462,CH,1.0,0.0,0.3958,0.254566,0.9996,0.3958,0.0,0.0,0.0,0.2989
branching,463,CH,1.0,0.0,0.3322,0.100061,0.9974,0.3322,0.0,0.0,0.0,0.283
branching,464,CG,1.0,0.0,0.2667,0.139696,0.9999,0.2667,0.0,0.0,1.0,0.4167
branching,465,CG,1.0,0.0,0.3333,0.157958,0.9999,0.3333,0.0,0.0,1.0,0.4333
branching,466,CH,1.0,0.0,0.3322,0.177127,0.9979,0.3322,0.0,0.0,0.0,0.283
branching,467,CH,1.0,0.0,0.462,0.333056,0.9996,0.462,0.0,0.0,0.0,0.3155
branching,468,CH,1.0,0.0,0.3298,0.197327,0.9986,0.3298,0.0,0.0,0.0,0.2825
branching,469,CL,0.9667,0.0,0.0,0.00338,0.955,0.0,0.0,0.0,0.0,0.1933
branching,470,CH,1.0,0.0,0.4603,0.320069,0.9994,0.4603,0.0,0.0,0.0,0.3151
branching,471,CH,1.0,0.0,0.3952,0.222849,0.9983,0.3952,0.0,0.0,0.0,0.2988
branching,472,CH,1.0,0.0,0.4666,0.302725,0.9993,0.4666,0.0,0.0,0.0,0.3166
branching,473,CH,0.9667,0.0,0.0112,0.115731,0.9543,0.0112,0.0,0.0,0.0,0.1961
branching,474,CH,1.0,0.0,0.7261,0.402898,0.9888,0.7261,0.0,0.0,0.0,0.3815
branching,475,CH,1.0,0.0,0.3979,0.262005,0.9996,0.3979,0.0,0.0,0.0,0.2995
branching,476,CH,1.0,0.0,0.5902,0.410257,0.998,0.5902,0.0,0.0,0.0,0.3476
branching,477,CH,1.0,0.0,0.5323,0.372033,0.9994,0.5323,0.0,0.0,0.0,0.3331
branching,478,CG,1.0,0.0,0.2667,0.156754,0.9937,0.2667,0.0,0.0,1.0,0.4167
branching,479,CG,1.0,1.0,0.7314,0.490792,0.9977,0.7314,0.7073,0.9787,0.18,0.8067
branching,480,CH,0.8333,0.0,0.034,0.209426,0.9861,0.034,0.0,0.0,0.0,0.1752
branching,481,CG,1.0,1.0,0.7075,0.651325,0.999,0.7075,0.7373,0.9895,0.22,0.8083
branching,482,CH,0.7333,0.0,0.5633,0.327286,0.9879,0.5633,0.0,0.0,0.0,0.2875
branching,483,CH,1.0,0.0,0.3961,0.198096,0.9982,0.3961,0.0,0.0,0.0,0.299
branching,484,CH,1.0,0.0,0.4656,0.293568,0.9995,0.4656,0.0,0.0,0.0,0.3164
branching,485,CG,1.0,0.18,0.5291,0.424803,0.9983,0.5291,0.0577,0.1782,0.02,0.407
branching,486,CG,1.0,0.0,0.3333,0.233467,0.9919,0.3333,0.0,0.0,1.0,0.4333
branching,487,CH,1.0,0.0,0.4627,0.299881,0.9996,0.4627,0.0,0.0,0.0,0.3157
branching,488,CG,1.0,0.9,0.5977,0.514937,0.999,0.5977,0.6393,0.888,0.18,0.7346
branching,489,CG,1.0,1.0,0.7153,0.604435,0.9984,0.7153,0.5627,0.9828,0.1,0.7913
branching,490,CH,1.0,0.0,0.3968,0.269309,0.9988,0.3968,0.0,0.0,0.0,0.2992
branching,491,CH,1.0,0.0,0.392,0.280349,0.9991,0.392,0.0,0.0,0.0,0.298
branching,492,CH,1.0,0.0,0.5241,0.391199,0.9996,0.5241,0.0,0.0,0.0,0.331
branching,493,CG,1.0,0.0,0.5333,0.351453,0.9908,0.5333,0.0,0.0,1.0,0.4833
branching,494,CH,1.0,0.0,0.4592,0.314789,0.999,0.4592,0.0,0.0,0.0,0.3148
branching,495,CH,1.0,0.0,0.3985,0.247109,0.9986,0.3985,0.0,0.0,0.0,0.2996
branching,496,CH,1.0,0.0,0.3935,0.251028,0.9993,0.3935,0.0,0.0,0.0,0.2984
branching,497,CH,1.0,0.0,0.3991,0.244756,0.9995,0.3991,0.0,0.0,0.0,0.2998
branching,498,CH,1.0,0.0,0.3985,0.227192,0.9996,0.3985,0.0,0.0,0.0,0.2996
branching,499,CH,1.0,0.0,0.3279,0.131714,0.9961,0.3279,0.0,0.0,0.0,0.282
cellular_automata,0,CL,1.0,0.0,0.0667,0.001801,1.0,0.0667,0.0,0.0,0.0,0.2167
cellular_automata,1,CL,1.0,0.0,0.0695,0.000769,1.0,0.0695,0.0,0.0,0.0,0.2174
cellular_automata,2,CL,1.0,0.0,0.0,3.9e-05,1.0,0.0,0.0,0.0,0.0,0.2
cellular_automata,3,CL,1.0,0.0,0.25,0.002259,1.0,0.25,0.0,0.0,0.0,0.2625
cellular_automata,4,RG,1.0,0.0,0.0199,0.000214,1.0,0.0199,0.0,0.0,0.0,0.205
cellular_automata,5,CL,1.0,0.0,0.0,0.000105,1.0,0.0,0.0,0.0,0.0,0.2
cellular_automata,6,CL,1.0,0.0,0.0,5.5e-05,1.0,0.0,0.0,0.0,0.0,0.2
cellular_automata,7,CL,1.0,0.0,0.0053,9.9e-05,1.0,0.0053,0.0,0.0,0.0,0.2013
cellular_automata,8,CL,1.0,0.0,0.202,0.004403,1.0,0.202,0.0,0.0,0.0,0.2505
cellular_automata,9,RG,1.0,0.0,0.0199,0.000212,1.0,0.0199,0.0,0.0,0.0,0.205
cellular_automata,10,CL,1.0,0.0,0.4737,0.018471,1.0,0.4737,0.0,0.0,0.0,0.3184
cellular_automata,11,CL,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2
cellular_automata,12,RG,0.3,0.0,0.0618,0.000526,0.9999,0.0618,0.0,0.0,0.0,0.0755
cellular_automata,13,CL,1.0,0.0,0.3636,0.002332,1.0,0.3636,0.0,0.0,0.0,0.2909
cellular_automata,14,CL,0.9,0.0,0.0,1.2e-05,1.0,0.0,0.0,0.0,0.0,0.18
cellular_automata,15,CL,1.0,0.0,0.0106,0.000244,1.0,0.0106,0.0,0.0,0.0,0.2026
cellular_automata,16,CL,1.0,0.0,0.0099,0.000144,1.0,0.0099,0.0,0.0,0.0,0.2025
cellular_automata,17,CL,1.0,0.0,0.013,0.001242,1.0,0.013,0.0,0.0,0.0,0.2032
cellular_automata,18,CL,1.0,0.0,0.0,5.7e-05,1.0,0.0,0.0,0.0,0.0,0.2
cellular_automata,19,RG,0.8667,0.0,0.0464,0.000374,1.0,0.0464,0.0,0.0,0.0,0.1849
cellular_automata,20,CL,1.0,0.0,0.0,9.1e-05,1.0,0.0,0.0,0.0,0.0,0.2
cellular_automata,21,CL,1.0,0.0,0.0177,0.000234,1.0,0.0177,0.0,0.0,0.0,0.2044
cellular_automata,22,CL,1.0,0.0,0.2031,0.001352,1.0,0.2031,0.0,0.0,0.0,0.2508
cellular_automata,23,CL,1.0,0.0,0.0605,0.002174,1.0,0.0605,0.0,0.0,0.0,0.2151
cellular_automata,24,CL,0.9667,0.0,0.0,1e-05,1.0,0.0,0.0,0.0,0.0,0.1933
