domain_A,domain_B,operator_A,operator_B,property,val_A,val_B,comp_val,invariance
coupled_map_lattice,cellular_automata,hierarchical_nesting,constraint_propagation,mean_coherence,0.5952,0.5745,0.5849,0.9826
coupled_map_lattice,cellular_automata,hierarchical_nesting,constraint_propagation,mean_fertility,0.1219,0.0026,0.0623,0.5106
coupled_map_lattice,cellular_automata,hierarchical_nesting,constraint_propagation,mean_reversibility,0.2613,0.0845,0.1729,0.6617
coupled_map_lattice,cellular_automata,hierarchical_nesting,constraint_propagation,mean_recursive_closure,0.2613,0.0845,0.1729,0.6617
coupled_map_lattice,cellular_automata,hierarchical_nesting,constraint_propagation,mean_continuity,0.846,0.9465,0.8963,0.9469
coupled_map_lattice,cellular_automata,hierarchical_nesting,constraint_propagation,mean_reconstruction,0.8314,0.0,0.4157,0.5
population,gray_scott,hierarchical_nesting,resonance_locking,cg_rate,0.238,0.35,0.294,0.84
population,gray_scott,hierarchical_nesting,resonance_locking,mean_coherence,0.5972,0.5911,0.5942,0.9949
population,gray_scott,hierarchical_nesting,resonance_locking,mean_fertility,0.0932,0.1448,0.119,0.8219
population,gray_scott,hierarchical_nesting,resonance_locking,mean_reversibility,0.3661,0.7321,0.5491,0.75
population,gray_scott,hierarchical_nesting,resonance_locking,mean_recursive_closure,0.3661,0.7321,0.5491,0.75
population,gray_scott,hierarchical_nesting,resonance_locking,mean_continuity,0.8583,0.9054,0.8818,0.974
population,gray_scott,hierarchical_nesting,resonance_locking,mean_reconstruction,0.8299,0.9582,0.8941,0.933
population,kuramoto,hierarchical_nesting,resonance_locking,cg_rate,0.238,0.358,0.298,0.8324
population,kuramoto,hierarchical_nesting,resonance_locking,mean_coherence,0.5972,0.572,0.5846,0.9788
population,kuramoto,hierarchical_nesting,resonance_locking,mean_fertility,0.0932,0.2218,0.1575,0.7101
population,kuramoto,hierarchical_nesting,resonance_locking,mean_reversibility,0.3661,0.5897,0.4779,0.8104
population,kuramoto,hierarchical_nesting,resonance_locking,mean_recursive_closure,0.3661,0.5897,0.4779,0.8104
population,kuramoto,hierarchical_nesting,resonance_locking,mean_continuity,0.8583,0.9617,0.91,0.9462
population,kuramoto,hierarchical_nesting,resonance_locking,mean_reconstruction,0.8299,1.0,0.9149,0.9149
coupled_map_lattice,gray_scott,hierarchical_nesting,resonance_locking,cg_rate,0.168,0.35,0.259,0.74
coupled_map_lattice,gray_scott,hierarchical_nesting,resonance_locking,mean_coherence,0.5952,0.5911,0.5932,0.9966
coupled_map_lattice,gray_scott,hierarchical_nesting,resonance_locking,mean_fertility,0.1219,0.1448,0.1334,0.9211
coupled_map_lattice,gray_scott,hierarchical_nesting,resonance_locking,mean_reversibility,0.2613,0.7321,0.4967,0.6784
coupled_map_lattice,gray_scott,hierarchical_nesting,resonance_locking,mean_recursive_closure,0.2613,0.7321,0.4967,0.6784
coupled_map_lattice,gray_scott,hierarchical_nesting,resonance_locking,mean_continuity,0.846,0.9054,0.8757,0.9672
coupled_map_lattice,gray_scott,hierarchical_nesting,resonance_locking,mean_reconstruction,0.8314,0.9582,0.8948,0.9338
coupled_map_lattice,kuramoto,hierarchical_nesting,resonance_locking,cg_rate,0.168,0.358,0.263,0.7346
coupled_map_lattice,kuramoto,hierarchical_nesting,resonance_locking,mean_coherence,0.5952,0.572,0.5836,0.9805
coupled_map_lattice,kuramoto,hierarchical_nesting,resonance_locking,mean_fertility,0.1219,0.2218,0.1719,0.7749
coupled_map_lattice,kuramoto,hierarchical_nesting,resonance_locking,mean_reversibility,0.2613,0.5897,0.4255,0.7215
coupled_map_lattice,kuramoto,hierarchical_nesting,resonance_locking,mean_recursive_closure,0.2613,0.5897,0.4255,0.7215
coupled_map_lattice,kuramoto,hierarchical_nesting,resonance_locking,mean_continuity,0.846,0.9617,0.9039,0.9398
coupled_map_lattice,kuramoto,hierarchical_nesting,resonance_locking,mean_reconstruction,0.8314,1.0,0.9157,0.9157
coupled_map_lattice,gray_scott,constraint_propagation,resonance_locking,cg_rate,0.168,0.35,0.259,0.74
coupled_map_lattice,gray_scott,constraint_propagation,resonance_locking,mean_coherence,0.5952,0.5911,0.5932,0.9966
coupled_map_lattice,gray_scott,constraint_propagation,resonance_locking,mean_fertility,0.1219,0.1448,0.1334,0.9211
coupled_map_lattice,gray_scott,constraint_propagation,resonance_locking,mean_reversibility,0.2613,0.7321,0.4967,0.6784
coupled_map_lattice,gray_scott,constraint_propagation,resonance_locking,mean_recursive_closure,0.2613,0.7321,0.4967,0.6784
coupled_map_lattice,gray_scott,constraint_propagation,resonance_locking,mean_continuity,0.846,0.9054,0.8757,0.9672
coupled_map_lattice,gray_scott,constraint_propagation,resonance_locking,mean_reconstruction,0.8314,0.9582,0.8948,0.9338
coupled_map_lattice,kuramoto,constraint_propagation,resonance_locking,cg_rate,0.168,0.358,0.263,0.7346
coupled_map_lattice,kuramoto,constraint_propagation,resonance_locking,mean_coherence,0.5952,0.572,0.5836,0.9805
coupled_map_lattice,kuramoto,constraint_propagation,resonance_locking,mean_fertility,0.1219,0.2218,0.1719,0.7749
coupled_map_lattice,kuramoto,constraint_propagation,resonance_locking,mean_reversibility,0.2613,0.5897,0.4255,0.7215
coupled_map_lattice,kuramoto,constraint_propagation,resonance_locking,mean_recursive_closure,0.2613,0.5897,0.4255,0.7215
coupled_map_lattice,kuramoto,constraint_propagation,resonance_locking,mean_continuity,0.846,0.9617,0.9039,0.9398
coupled_map_lattice,kuramoto,constraint_propagation,resonance_locking,mean_reconstruction,0.8314,1.0,0.9157,0.9157
cellular_automata,gray_scott,constraint_propagation,resonance_locking,cg_rate,0.0,0.35,0.175,0.5
cellular_automata,gray_scott,constraint_propagation,resonance_locking,mean_coherence,0.5745,0.5911,0.5828,0.986
cellular_automata,gray_scott,constraint_propagation,resonance_locking,mean_fertility,0.0026,0.1448,0.0737,0.509
cellular_automata,gray_scott,constraint_propagation,resonance_locking,mean_reversibility,0.0845,0.7321,0.4083,0.5577
cellular_automata,gray_scott,constraint_propagation,resonance_locking,mean_recursive_closure,0.0845,0.7321,0.4083,0.5577
cellular_automata,gray_scott,constraint_propagation,resonance_locking,mean_continuity,0.9465,0.9054,0.926,0.9783
cellular_automata,gray_scott,constraint_propagation,resonance_locking,mean_reconstruction,0.0,0.9582,0.4791,0.5
cellular_automata,kuramoto,constraint_propagation,resonance_locking,cg_rate,0.0,0.358,0.179,0.5
cellular_automata,kuramoto,constraint_propagation,resonance_locking,mean_coherence,0.5745,0.572,0.5732,0.9978
cellular_automata,kuramoto,constraint_propagation,resonance_locking,mean_fertility,0.0026,0.2218,0.1122,0.5058
cellular_automata,kuramoto,constraint_propagation,resonance_locking,mean_reversibility,0.0845,0.5897,0.3371,0.5716
cellular_automata,kuramoto,constraint_propagation,resonance_locking,mean_recursive_closure,0.0845,0.5897,0.3371,0.5716
cellular_automata,kuramoto,constraint_propagation,resonance_locking,mean_continuity,0.9465,0.9617,0.9541,0.9921
cellular_automata,kuramoto,constraint_propagation,resonance_locking,mean_reconstruction,0.0,1.0,0.5,0.5
